key,0,1,2,3,4,5,6
510,0,"nothing",0,0,0,0,"Bloodsipper"
511,0,"nothing",0,0,0,0,"Monk Betta"
512,0,"nothing",0,0,0,0,"Gilfish"
513,0,"nothing",1,0,0,0,"Falling Star"
514,0,"nothing",0,1,0,0,"Capsized Squeaker"
515,0,"nothing",1,0,0,0,"Nirvana Crab"
516,0,"nothing",0,0,0,0,"Gravel Gudgeon"
517,0,"nothing",0,0,0,0,"Grinning Anchovy"
518,0,"nothing",0,0,0,0,"Glass Herring"
519,0,"nothing",0,0,0,0,"Hellyfish"
520,0,"nothing",0,0,1,0,"Ruby Coral"
521,0,"nothing",0,0,1,0,"Sapphire Coral"
522,0,"nothing",0,0,1,0,"Bone Coral"
523,0,"nothing",0,0,0,0,"Ruby Shrimp"
524,0,"nothing",0,0,0,0,"Coeurl Snake Eel"
525,0,"nothing",0,0,0,0,"Heather Charr"
526,0,"nothing",0,0,0,0,"Electric Catfish"
527,0,"nothing",0,0,0,0,"Death Loach"
528,0,"nothing",0,0,0,0,"Grymm Crab"
529,0,"nothing",0,0,0,0,"Invisible Crayfish"
530,0,"nothing",0,0,0,0,"Abalathian Salamander"
531,0,"nothing",0,0,0,0,"Cave Killifish"
532,0,"nothing",0,0,0,0,"Rhalgr's Bolt"
533,0,"nothing",0,0,0,1,"Butterfly Fish"
534,0,"nothing",0,0,0,0,"Dafu"
535,0,"nothing",0,0,0,0,"Leaf Tatsunoko"
536,0,"nothing",0,0,0,0,"Glass Flounder"
537,0,"nothing",0,0,0,0,"Gliding Fish"
538,0,"nothing",0,0,0,0,"Globefish"
539,0,"nothing",0,0,0,0,"Fan Clam"
540,0,"nothing",0,0,0,0,"Striped Fugu"
541,0,"nothing",0,0,0,0,"Ruby Meagre"
542,0,"nothing",0,0,0,0,"River Barramundi"
543,0,"nothing",0,0,0,0,"Nogoi"
544,0,"nothing",0,0,0,0,"Pagan Pirarucu"
545,0,"nothing",0,0,0,0,"Enid Shrimp"
546,0,"nothing",0,0,0,0,"Black Velodyna Carp"
547,0,"nothing",0,0,0,1,"Yanxian Koi"
548,0,"nothing",0,0,0,0,"Longhair Catfish"
549,0,"nothing",0,0,0,0,"Doman Trout"
550,2,"Freshwater",0,0,0,0,"Yanxian Barramundi"
551,0,"nothing",0,0,0,0,"Tail Mountains Minnow"
552,0,"nothing",1,0,0,1,"Killifish"
553,0,"nothing",0,0,0,0,"Doman Crayfish"
554,0,"nothing",0,0,0,0,"Othardian Trout"
555,0,"nothing",0,0,0,0,"Zagas Khaal"
556,0,"nothing",0,0,0,0,"Steppe Skipper"
557,0,"nothing",0,0,0,0,"Sun Bass"
558,0,"nothing",0,0,0,0,"Dawn Crayfish"
559,0,"nothing",0,0,0,0,"Curtain Pleco"
560,0,"nothing",0,0,0,0,"Yat Goby"
561,0,"nothing",0,0,0,0,"Nhaama's Boon"
562,0,"nothing",0,1,0,0,"Doman Eel"
563,0,"nothing",0,0,0,0,"Brassfish"
564,0,"nothing",0,0,0,0,"Dry Steppe Skipper"
565,0,"nothing",0,0,0,0,"Skytear"
566,0,"nothing",0,0,0,0,"Dusk Crayfish"
567,0,"nothing",0,0,0,0,"Bowfish"
568,0,"nothing",0,0,0,0,"Jade Sculpin"
569,0,"nothing",0,0,0,0,"Hardscale"
570,0,"nothing",0,1,0,0,"Doman Grass Carp"
571,0,"nothing",0,0,0,1,"Samurai Fish"
572,0,"nothing",0,0,0,1,"Tao Bitterling"
573,0,"nothing",0,0,0,0,"Blank Oscar"
574,0,"nothing",0,0,0,0,"Dragonfish"
575,0,"nothing",0,0,0,0,"Lordly Salmon"
576,2,"Freshwater",0,0,0,0,"Yellow Prismfish"
577,2,"Freshwater",0,0,0,0,"Blue Prismfish"
578,0,"nothing",1,0,0,0,"Bull's Bite"
579,0,"nothing",0,0,0,0,"Peeping Pisces"
580,0,"nothing",0,0,0,0,"Gigant Bass"
581,0,"nothing",0,0,0,1,"Daio Squid"
582,0,"nothing",0,0,0,0,"Koromo Octopus"
583,2,"Saltwater",0,0,0,0,"Glass Tuna"
584,0,"nothing",1,0,0,0,"Raitonfish"
585,0,"nothing",1,0,0,0,"Eastern Pike"
586,0,"nothing",0,0,0,0,"Rock Saltfish"
587,0,"nothing",1,1,0,0,"Tawny Wench Shark"
588,2,"Saltwater",0,0,0,0,"Zekki Grouper"
589,0,"nothing",0,0,0,0,"Saltshield Snapper"
590,0,"nothing",1,0,0,0,"Meditator"
591,0,"nothing",0,0,0,0,"Stonytongue"
592,0,"nothing",0,0,0,0,"Scimitarfish"
593,0,"nothing",0,0,0,0,"Blockhead"
594,0,"nothing",0,0,0,0,"Kotsu Zetsu"
595,0,"nothing",0,1,0,0,"Pandamoth"
596,4,"Saltwater",1,0,0,0,"Liopleurodon"
597,0,"nothing",0,0,0,1,"Ala Mhigan Ribbon"
598,1,"Freshwater",0,1,0,1,"Seraphim"
599,0,"nothing",0,0,0,0,"Blackfin Snake Eel"
600,0,"nothing",0,0,0,1,"Sweatfish"
601,0,"nothing",1,1,0,1,"Hak Bitterling"
602,0,"nothing",0,0,0,0,"Whitehorse"
603,0,"nothing",1,1,0,1,"Sculptor"
604,0,"nothing",0,0,0,0,"Pearl-eye"
605,0,"nothing",1,0,0,0,"Steelshark"
606,1,"Saltwater",0,0,0,0,"Harutsuge"
607,2,"Freshwater",1,0,0,1,"Silken Koi"
608,3,"Saltwater",0,0,0,0,"Hanatatsu"
609,0,"nothing",1,0,0,1,"Deemster"
610,2,"Saltwater",1,1,0,1,"Swordfish"
611,0,"nothing",0,0,0,0,"Plum Gazer"
612,0,"nothing",0,0,0,0,"Zekki Gator"
613,0,"nothing",1,1,0,1,"Wraithfish"
614,0,"nothing",0,1,0,0,"Castaway Chocobo Chick"
615,0,"nothing",2,0,2,0,"Little Perykos"
616,0,"nothing",0,0,0,1,"Gyr Abanian Chub"
617,0,"nothing",0,0,0,1,"Coral Horse"
618,0,"nothing",0,0,0,1,"Maiden's Heart"
619,0,"nothing",0,0,0,1,"Velodyna Salmon"
620,0,"nothing",0,0,0,1,"Purple Buckler"
621,0,"nothing",1,1,0,0,"Cardinalfish"
622,1,"Freshwater",1,1,0,0,"Rockfish"
623,3,"Saltwater",1,1,0,0,"Ukiki"
624,2,"Freshwater",0,1,0,0,"Violet Prismfish"
625,1,"Freshwater",1,1,0,0,"Guppy"
626,0,"nothing",1,0,0,0,"Redtail"
627,3,"Freshwater",0,1,0,0,"Mirage Mahi"
628,0,"nothing",1,0,0,0,"Alligator Snapping Turtle"
629,0,"nothing",1,0,0,0,"Saltmill"
630,0,"nothing",0,0,0,0,"Ribbon Eel"
631,0,"nothing",0,0,0,0,"Bonsai Fish"
632,0,"nothing",0,1,0,0,"Triplespine"
633,0,"nothing",0,0,0,0,"Usuginu Octopus"
634,2,"Freshwater",0,1,0,0,"Red Prismfish"
635,2,"Freshwater",1,0,0,0,"Elder Gourami"
636,4,"Saltwater",0,0,0,0,"Shrieker"
637,0,"nothing",0,0,0,0,"White Goldfish"
638,0,"nothing",0,0,0,0,"Firelight Goldfish"
639,0,"nothing",2,0,2,0,"Hookstealer"
640,0,"nothing",2,0,2,0,"Sapphire Fan"
641,2,"Freshwater",2,0,2,0,"The Archbishop"
642,0,"nothing",2,0,2,0,"Bondsplitter"
643,0,"nothing",2,0,2,0,"The Undecided"
644,0,"nothing",2,0,2,0,"Diamond-eye"
645,0,"nothing",2,0,2,0,"Rising Dragon"
646,0,"nothing",2,0,2,0,"The Gambler"
647,0,"nothing",2,0,2,0,"The Winter Queen"
648,0,"nothing",2,0,2,0,"Rakshasa"
649,0,"nothing",2,0,2,0,"Bokuden"
650,0,"nothing",2,0,2,0,"Hagoromo Koi"
651,0,"nothing",2,0,2,0,"The Word of God"
652,0,"nothing",2,0,2,0,"Yat Khan"
653,0,"nothing",0,0,0,1,"Curefish"
654,0,"nothing",0,0,0,1,"Lake Sphairai"
655,0,"nothing",0,0,0,1,"Warmscale Pleco"
656,0,"nothing",0,0,0,1,"Shirogane Clam"
657,0,"nothing",0,0,0,1,"Illuminati Mask"
658,1,"Freshwater",0,0,0,0,"Indigo Prismfish"
659,1,"Freshwater",1,1,0,0,"Green Prismfish"
660,0,"nothing",2,0,2,0,"Watcher Catfish"
661,0,"nothing",2,0,2,0,"Bloodtail Zombie"
662,0,"nothing",2,0,2,0,"Hardhead Trout"
663,0,"nothing",2,0,2,0,"Downstream Loach"
664,0,"nothing",2,0,2,0,"Corpse Chub"
665,0,"nothing",2,0,2,0,"The Last Tear"
666,0,"nothing",2,0,2,0,"Hemon"
667,0,"nothing",2,0,2,0,"Moksha"
668,0,"nothing",2,0,2,0,"Princess Killifish"
669,0,"nothing",2,0,2,0,"Ku'er"
670,0,"nothing",2,0,2,0,"Argonautica"
671,0,"nothing",2,0,2,0,"Hagoromo Bijin"
672,0,"nothing",2,0,2,0,"Duskfish"
673,0,"nothing",2,0,2,0,"Blade Skipper"
674,0,"nothing",2,0,2,0,"Lily of the Veil"
675,0,"nothing",2,0,2,0,"The Vegetarian"
676,0,"nothing",2,0,2,0,"Seven Stars"
677,0,"nothing",2,0,2,0,"Pinhead"
678,0,"nothing",2,0,2,0,"Pomegranate Trout"
679,0,"nothing",2,0,2,0,"Glarramundi"
680,0,"nothing",2,0,2,0,"Hermit's End"
681,0,"nothing",2,0,2,0,"Suiten Ippeki"
682,0,"nothing",2,0,2,0,"Axelrod"
683,0,"nothing",2,0,2,0,"The Unraveled Bow"
684,0,"nothing",2,0,2,0,"Nhaama's Treasure"
685,0,"nothing",2,0,2,0,"Garden Skipper"
686,0,"nothing",2,0,2,0,"Banderole"
687,0,"nothing",0,0,0,1,"Northern Oyster"
688,0,"nothing",0,0,0,1,"Ruby Laver"
689,0,"nothing",0,0,0,1,"Chakrafish"
690,0,"nothing",0,0,0,1,"Wicked Wartfish"
691,0,"nothing",0,0,0,1,"Othardian Salmon"
692,4,"Freshwater",2,0,2,0,"Warden of the Seven Hues"
693,4,"Freshwater",2,0,2,0,"Xenacanthus"
694,0,"nothing",2,0,2,0,"Drepanaspis"
695,0,"nothing",2,0,2,0,"Stethacanthus"
696,0,"nothing",2,0,2,0,"The Ruby Dragon"
697,1,"Freshwater",2,0,2,0,"The Unconditional"
698,0,"nothing",0,0,0,0,"Eighteyes Eel"
699,0,"nothing",0,0,0,0,"Crystal Knife"
700,0,"nothing",0,0,0,0,"Laxan Carp"
701,0,"nothing",0,0,0,0,"Asteroidea"
702,0,"nothing",0,0,0,0,"Hard Candy"
703,0,"nothing",0,0,0,0,"Abyssal Snail"
704,0,"nothing",0,0,0,0,"Clean Saucer"
705,0,"nothing",0,0,0,0,"Rabbit Skipper"
706,0,"nothing",0,0,0,0,"Water Ball"
707,2,"Freshwater",0,0,0,0,"Xanthic Bass"
708,3,"Freshwater",0,0,0,0,"Albino Garfish"
709,0,"nothing",0,0,0,1,"Albino Caiman"
710,0,"nothing",0,0,0,0,"Skulleater"
711,0,"nothing",0,0,0,0,"Toffee Snail"
712,0,"nothing",0,0,0,0,"Watts Trout"
713,0,"nothing",0,0,0,0,"South Kholusian Cod"
714,0,"nothing",0,0,0,0,"Kholusian Flounder"
715,0,"nothing",0,0,0,0,"Shellfracture Kelp"
716,0,"nothing",0,0,0,0,"Blood Cloud"
717,0,"nothing",0,0,0,0,"Rose Shrimp"
718,0,"nothing",0,0,0,0,"Sand Egg"
719,0,"nothing",0,0,0,0,"Lover's Flower"
720,0,"nothing",0,0,0,0,"Crystarium Tetra"
721,2,"Freshwater",0,0,0,0,"Sinspitter"
722,0,"nothing",0,0,0,0,"Jacketed Snail"
723,0,"nothing",0,0,1,0,"Milky Coral"
724,0,"nothing",0,0,1,0,"Gravel Mussel"
725,2,"Saltwater",0,0,0,0,"Bonefish"
726,0,"nothing",0,0,0,0,"Misty Killifish"
727,0,"nothing",0,0,0,0,"Snakeskin Discus"
728,0,"nothing",0,0,0,0,"Albino Rock Crab"
729,0,"nothing",0,0,0,0,"Noble's Fan"
730,0,"nothing",0,0,0,0,"Zebra Catfish"
731,0,"nothing",0,0,0,0,"Sepia Sole"
732,0,"nothing",0,0,0,0,"Spearhead Squid"
733,0,"nothing",0,0,0,0,"Shapeshifter"
734,2,"Saltwater",0,0,0,0,"Kholusian Wrasse"
735,0,"nothing",0,0,0,0,"Razorfish"
736,0,"nothing",0,0,0,1,"Weedy Seadragon"
737,0,"nothing",0,0,0,0,"Shadow Crab"
738,0,"nothing",0,0,0,0,"Desert Dustfish"
739,0,"nothing",0,0,0,0,"Amber Lamprey"
740,0,"nothing",0,0,0,0,"Wandering Catfish"
741,0,"nothing",0,0,0,0,"Skeletonfish"
742,0,"nothing",0,0,0,0,"Crimson Sea Spider"
743,4,"Freshwater",0,0,0,0,"Vicejaw"
744,0,"nothing",0,0,0,0,"Creamy Oyster"
745,0,"nothing",0,0,0,0,"Minstrelfish"
746,0,"nothing",0,0,0,0,"Hornhelm"
747,0,"nothing",0,0,0,0,"Web-footed Sand Gecko"
748,0,"nothing",0,0,0,0,"Grey Skipper"
749,0,"nothing",0,0,0,0,"Cerulean Loach"
750,0,"nothing",0,0,0,0,"Pixie Fish"
751,0,"nothing",0,0,0,0,"Official Ball"
752,0,"nothing",0,0,0,0,"Cherry Herring"
753,1,"Saltwater",0,0,0,0,"Eulmore Butterfly"
754,4,"Saltwater",0,0,0,0,"Red Hammerhead"
755,0,"nothing",0,0,0,0,"Blood-eyed Frog"
756,1,"Freshwater",0,0,0,0,"Spotted Blue-eye"
757,1,"Freshwater",0,0,0,0,"Lemonfish"
758,0,"nothing",0,0,0,0,"Rebel"
759,0,"nothing",0,0,0,0,"Wild Red Betta"
760,0,"nothing",0,0,0,1,"Golden Lobster"
761,0,"nothing",0,0,0,0,"Clawbow"
762,2,"Freshwater",0,0,0,0,"Yellow Pipira"
763,0,"nothing",0,0,0,0,"Oathfish"
764,0,"nothing",0,0,0,0,"Brightmirror Clam"
765,2,"Freshwater",0,0,0,0,"Wimple Carp"
766,0,"nothing",0,0,0,0,"Spotted Ctenopoma"
767,0,"nothing",0,0,0,0,"Rak'tika Trout"
768,0,"nothing",0,0,0,0,"Darkroot"
769,0,"nothing",0,0,0,0,"Night's Bass"
770,0,"nothing",0,0,0,0,"Robber Crab"
771,0,"nothing",0,0,0,0,"Garik Crab"
772,2,"Freshwater",0,0,0,0,"Clown Tetra"
773,0,"nothing",0,0,0,1,"Eryops"
774,0,"nothing",0,1,0,1,"Diamond Pipira"
775,0,"nothing",0,0,0,0,"Hucho Taimen"
776,0,"nothing",0,0,0,0,"Nabaath Manta"
777,0,"nothing",0,0,0,0,"Silver Kitten"
778,1,"Freshwater",0,0,0,0,"Black Tri-star"
779,0,"nothing",0,0,0,0,"Stormfish"
780,0,"nothing",0,0,1,0,"Sycorax"
781,0,"nothing",0,0,0,1,"Winged Hatchetfish"
782,0,"nothing",0,0,0,0,"Amber Monkfish"
783,0,"nothing",0,0,0,0,"Desert Saw"
784,0,"nothing",0,0,1,0,"Maneater Clam"
785,0,"nothing",0,0,1,0,"Sweetflesh Oyster"
786,0,"nothing",0,0,0,0,"Azure Sea Spider"
787,0,"nothing",0,0,1,0,"Deep Purple Coral"
788,0,"nothing",0,0,0,0,"Caliban"
789,0,"nothing",0,0,0,0,"Ancient Shrimp"
790,0,"nothing",0,0,0,0,"Cyan Sea Devil"
791,0,"nothing",0,0,0,0,"Stippled Eel"
792,0,"nothing",1,0,0,1,"Platinum Guppy"
793,0,"nothing",1,1,0,1,"Henodus"
794,0,"nothing",1,1,0,1,"Thorned Lizard"
795,1,"Freshwater",1,0,0,1,"Toadhead"
796,1,"Freshwater",1,1,0,1,"Darkdweller"
797,0,"nothing",1,0,0,0,"Hoodwinker"
798,1,"Saltwater",0,0,0,0,"Bubble Angler"
799,0,"nothing",0,0,0,0,"Yeti Crab"
800,0,"nothing",0,0,0,0,"Rainbow Shrimp"
801,4,"Saltwater",0,0,0,0,"Ondobane"
802,0,"nothing",0,0,0,0,"Seatrap"
803,0,"nothing",0,0,0,0,"Stargazer"
804,0,"nothing",0,0,0,1,"Pancake Octopus"
805,0,"nothing",0,0,0,1,"Predator"
806,0,"nothing",0,0,0,1,"Ondo Harpoon"
807,0,"nothing",1,1,0,1,"Aapoak"
808,0,"nothing",0,0,1,0,"Sweetmeat Mussel"
809,1,"Freshwater",2,0,2,0,"Loose Pendant"
810,0,"nothing",2,0,2,0,"Winged Dame"
811,0,"nothing",2,0,2,0,"The Unforgiven"
812,0,"nothing",2,0,2,0,"Bronze Sole"
813,0,"nothing",2,0,2,0,"The Horned King"
814,0,"nothing",2,0,2,0,"The Sound of Fury"
815,0,"nothing",2,0,2,0,"Priest of Yx'Lokwa"
816,0,"nothing",2,0,2,0,"Starchaser"
817,0,"nothing",0,0,0,1,"Laxan Inkhorn"
818,0,"nothing",0,0,0,1,"White Oil Perch"
819,0,"nothing",0,0,0,1,"Faeshine Clam"
820,0,"nothing",0,0,0,1,"Areng Dire"
821,0,"nothing",0,0,0,1,"Kholusian King Crab"
822,0,"nothing",2,0,2,0,"The Jaws of Undeath"
823,2,"Freshwater",2,0,2,0,"White Ronso"
824,0,"nothing",2,0,2,0,"Ambling Caltrop"
825,0,"nothing",2,0,2,0,"Fae Rainbow"
826,0,"nothing",2,0,2,0,"Black Jet"
827,0,"nothing",2,0,2,0,"Ondo Sigh"
828,0,"nothing",0,0,0,0,"Galadion Goby"
829,0,"nothing",0,0,0,0,"Galadion Chovy"
830,0,"nothing",0,0,0,0,"La Noscean Jelly"
831,0,"nothing",1,0,0,0,"Ghoul Barracuda"
832,0,"nothing",1,0,0,0,"Leopard Eel"
833,0,"nothing",0,0,0,0,"Sunfly"
834,0,"nothing",1,0,0,0,"Rhotano Wahoo"
835,0,"nothing",0,0,0,0,"Rhotano Sardine"
836,0,"nothing",1,0,0,0,"Deep Plaice"
837,0,"nothing",1,0,0,0,"Floefish"
838,0,"nothing",0,0,0,0,"Megasquid"
839,0,"nothing",0,0,0,0,"Oschon's Stone"
840,2,"Saltwater",1,0,0,0,"Jasperhead"
841,0,"nothing",1,0,0,0,"Tarnished Shark"
842,0,"nothing",0,0,0,0,"Rosy Bream"
843,0,"nothing",1,0,0,0,"Marine Bomb"
844,2,"Saltwater",1,0,0,0,"Tripod Fish"
845,0,"nothing",0,0,0,0,"Momora Mora"
846,0,"nothing",0,0,0,0,"Crimson Monkfish"
847,0,"nothing",0,0,0,0,"Chrome Hammerhead"
848,0,"nothing",1,0,0,0,"Ogre Eel"
849,0,"nothing",1,0,0,0,"Tossed Dagger"
850,0,"nothing",1,0,0,0,"Shaggy Seadragon"
851,0,"nothing",0,0,0,0,"Net Crawler"
852,0,"nothing",0,0,0,0,"Cyan Octopus"
853,0,"nothing",0,0,0,0,"Heavenswimmer"
854,0,"nothing",0,0,0,0,"Merlthor Butterfly"
855,0,"nothing",0,0,0,0,"Gladius"
856,0,"nothing",0,0,0,0,"Dark Nautilus"
857,0,"nothing",0,0,0,0,"Lampfish"
858,0,"nothing",0,0,0,0,"Merlthor Lobster"
859,0,"nothing",0,0,0,0,"Elder Dinichthys"
860,0,"nothing",2,0,2,0,"Drunkfish"
861,0,"nothing",2,0,2,0,"Little Leviathan"
862,0,"nothing",2,0,2,0,"Sabaton"
863,0,"nothing",2,0,2,0,"Shooting Star"
864,0,"nothing",2,0,2,0,"Merman's Mane"
865,0,"nothing",2,0,2,0,"Heavenskey"
866,0,"nothing",2,0,2,0,"Ghost Shark"
867,0,"nothing",2,0,2,0,"Quicksilver Blade"
868,0,"nothing",2,0,2,0,"Navigator's Print"
869,0,"nothing",2,0,2,0,"Casket Oyster"
870,0,"nothing",2,0,2,0,"Fishmonger"
871,2,"Saltwater",2,0,2,0,"Mythril Sovereign"
872,0,"nothing",2,0,2,0,"Nimble Dancer"
873,0,"nothing",2,0,2,0,"Sea Nettle"
874,0,"nothing",2,0,2,0,"Great Grandmarlin"
875,0,"nothing",2,0,2,0,"Shipwreck's Sail"
876,0,"nothing",2,0,2,0,"Charlatan Survivor"
877,0,"nothing",2,0,2,0,"Hi-aetherlouse"
878,0,"nothing",2,0,2,0,"Azeyma's Sleeve"
879,0,"nothing",2,0,2,0,"Aetheric Seadragon"
880,0,"nothing",2,0,2,0,"Coral Seadragon"
881,0,"nothing",2,0,2,0,"Roguesaurus"
882,0,"nothing",2,0,2,0,"Aronnax"
883,0,"nothing",2,0,2,0,"Sweeper"
884,0,"nothing",2,0,2,0,"Silencer"
885,0,"nothing",2,0,2,0,"Deep-sea Eel"
886,0,"nothing",2,0,2,0,"Executioner"
887,0,"nothing",2,0,2,0,"Wild Urchin"
888,0,"nothing",2,0,2,0,"True Barramundi"
889,0,"nothing",2,0,2,0,"Prodigal Son"
890,0,"nothing",2,0,2,0,"Slipsnail"
891,0,"nothing",2,0,2,0,"Hammerclaw"
892,0,"nothing",2,0,2,0,"Coccosteus"
893,0,"nothing",2,0,2,0,"Bartholomew the Chopper"
894,0,"nothing",2,0,2,0,"Prowler"
895,0,"nothing",2,0,2,0,"Mopbeard"
896,0,"nothing",2,0,2,0,"Floating Saucer"
897,0,"nothing",2,0,2,0,"Gugrusaurus"
898,4,"Saltwater",2,0,2,0,"Funnel Shark"
899,0,"nothing",2,0,2,0,"The Fallen One"
900,4,"Saltwater",2,0,2,0,"Spectral Megalodon"
901,2,"Saltwater",2,0,2,0,"Spectral Discus"
902,0,"nothing",2,0,2,0,"Spectral Sea Bo"
903,3,"Saltwater",2,0,2,0,"Spectral Bass"
904,4,"Saltwater",2,0,2,0,"Sothis"
905,4,"Saltwater",2,0,2,0,"Coral Manta"
906,4,"Saltwater",2,0,2,0,"Stonescale"
907,0,"nothing",2,0,2,0,"Elasmosaurus"
908,0,"nothing",0,0,0,0,"Thinker's Coral"
909,0,"nothing",0,0,0,0,"Dragonspine"
910,0,"nothing",0,0,0,0,"Blue Crab"
911,0,"nothing",0,0,0,1,"Fuchsia Bloom"
912,0,"nothing",2,0,2,0,"The Sinsteeped"
913,0,"nothing",2,0,2,0,"Sweetheart"
914,3,"Freshwater",2,0,2,0,"Giant Taimen"
915,0,"nothing",2,0,2,0,"Leannisg"
916,0,"nothing",2,0,2,0,"Gold Hammer"
917,0,"nothing",2,0,2,0,"Recordkiller"
918,0,"nothing",2,0,2,0,"The Mother of All Pancakes"
919,0,"nothing",2,0,2,0,"Opal Shrimp"
920,0,"nothing",0,0,0,1,"Hoplite"
921,0,"nothing",0,0,0,1,"Hook Fish"
922,0,"nothing",0,0,0,1,"Cloudweed"
923,0,"nothing",0,0,0,1,"Fatty Herring"
924,0,"nothing",0,0,0,1,"Inkshell"
925,0,"nothing",0,0,1,0,"Petal Shell"
926,0,"nothing",0,0,1,0,"Allagan Hunter"
927,1,"Freshwater",2,0,2,0,"Moonlight Guppy"
928,0,"nothing",2,0,2,0,"Steel Fan"
929,0,"nothing",2,0,2,0,"Henodus Grandis"
930,1,"Freshwater",2,0,2,0,"Sunken Tome"
931,0,"nothing",2,0,2,0,"Pearl Pipira"
932,0,"nothing",2,0,2,0,"The Ondotaker"
933,0,"nothing",0,0,0,0,"Tortoiseshell Crab"
934,0,"nothing",1,0,0,0,"Lady's Cameo"
935,0,"nothing",0,0,0,0,"Metallic Boxfish"
936,0,"nothing",0,0,0,0,"Thaliak Crab"
937,0,"nothing",1,0,0,0,"Star of the Destroyer"
938,0,"nothing",0,0,0,0,"True Scad"
939,0,"nothing",0,0,0,0,"Crow Puffer"
940,0,"nothing",0,0,0,0,"Rothlyt Kelp"
941,0,"nothing",1,0,0,0,"Living Lantern"
942,0,"nothing",0,0,0,0,"Goobbue Ray"
943,0,"nothing",1,0,0,0,"Watermoura"
944,0,"nothing",1,0,0,0,"King Cobrafish"
945,0,"nothing",1,0,0,0,"Blooded Wrasse"
946,0,"nothing",0,0,0,0,"Bloodpolish Crab"
947,0,"nothing",1,0,0,0,"Blue Stitcher"
948,0,"nothing",0,0,0,0,"Honeycomb Fish"
949,0,"nothing",1,0,0,0,"Godsbed"
950,2,"Saltwater",1,0,0,0,"Lansquenet"
951,0,"nothing",0,0,0,0,"Mamahi-mahi"
952,0,"nothing",0,0,0,0,"Lavandin Remora"
953,0,"nothing",0,0,0,0,"Bloodfresh Tuna"
954,0,"nothing",0,0,0,0,"Sunken Mask"
955,0,"nothing",0,0,0,0,"Thavnairian Shark"
956,0,"nothing",0,0,0,0,"Nephrite Eel"
957,0,"nothing",2,0,2,0,"Cieldalaes Geode"
958,0,"nothing",2,0,2,0,"Bareface"
959,0,"nothing",2,0,2,0,"Ginkgo Fin"
960,0,"nothing",2,0,2,0,"Titanshell Crab"
961,0,"nothing",2,0,2,0,"Mythril Boxfish"
962,0,"nothing",2,0,2,0,"Mistbeard's Cup"
963,0,"nothing",2,0,2,0,"Anomalocaris Saron"
964,0,"nothing",2,0,2,0,"Flaming Eel"
965,0,"nothing",2,0,2,0,"Jetborne Manta"
966,0,"nothing",2,0,2,0,"Devil's Sting"
967,0,"nothing",2,0,2,0,"Callichthyid"
968,0,"nothing",2,0,2,0,"Meandering Mora"
969,0,"nothing",2,0,2,0,"Oracular Crab"
970,0,"nothing",2,0,2,0,"Dravanian Bream"
971,0,"nothing",2,0,2,0,"Skaldminni"
972,0,"nothing",2,0,2,0,"Serrated Clam"
973,0,"nothing",2,0,2,0,"Beatific Vision"
974,0,"nothing",2,0,2,0,"Exterminator"
975,0,"nothing",2,0,2,0,"Gory Tuna"
976,0,"nothing",2,0,2,0,"Ticinepomis"
977,0,"nothing",2,0,2,0,"Quartz Hammerhead"
978,0,"nothing",2,0,2,0,"Garum Jug"
979,0,"nothing",2,0,2,0,"Smooth Jaguar"
980,0,"nothing",2,0,2,0,"Rothlyt Mussel"
981,0,"nothing",2,0,2,0,"Levi Elver"
982,0,"nothing",2,0,2,0,"Pearl Bombfish"
983,0,"nothing",2,0,2,0,"Trollfish"
984,0,"nothing",2,0,2,0,"Panoptes"
985,0,"nothing",2,0,2,0,"Crepe Sole"
986,0,"nothing",2,0,2,0,"Knifejaw"
987,1,"Saltwater",2,0,2,0,"Spectral Butterfly"
988,0,"nothing",2,0,2,0,"Spectral Eel"
989,0,"nothing",2,0,2,0,"Spectresaur"
990,0,"nothing",2,0,2,0,"Hafgufa"
991,0,"nothing",2,0,2,0,"Seafaring Toad"
992,0,"nothing",2,0,2,0,"Placodus"
993,0,"nothing",0,0,1,1,"Pickled Pom"
994,0,"nothing",0,0,1,1,"Flintstrike"
995,0,"nothing",2,0,2,0,"Aster Trivi"
996,0,"nothing",2,0,2,0,"Python Discus"
997,0,"nothing",2,0,2,0,"Steel Razor"
998,0,"nothing",2,0,2,0,"Shadeshifter"
999,0,"nothing",2,0,2,0,"Nabaath Saw"
1000,0,"nothing",2,0,2,0,"Dammroen Herring"
1001,0,"nothing",2,0,2,0,"Celestial"
1002,0,"nothing",2,0,2,0,"Deephaunt"
1003,0,"nothing",2,0,2,0,"Golden Pipira"
1004,0,"nothing",2,0,2,0,"Mora Tecta"
1005,0,"nothing",2,0,2,0,"Maru Crab"
1006,0,"nothing",0,0,0,1,"Dravanian Scallop"
1007,0,"nothing",0,0,0,1,"Cloud Kelp"
1008,0,"nothing",0,0,0,1,"Scarlet Frog"
1009,0,"nothing",0,0,0,1,"White Clam"
1010,0,"nothing",0,0,0,1,"Fragrant Sweetfish"
1011,0,"nothing",2,0,2,0,"Listracanthus"
1012,2,"Saltwater",2,0,2,0,"Aquamaton"
1013,0,"nothing",2,0,2,0,"Cinder Surprise"
1014,0,"nothing",2,0,2,0,"Ealad Skaan"
1015,0,"nothing",2,0,2,0,"Greater Serpent of Ronka"
1016,4,"Saltwater",2,0,2,0,"Lancetfish"
