key,0,1,2,3,4,5,6,7,8,9,10
67,"Return of the Holyfist",0,"DPS Quests","Pugilist / Monk",1,"ui/icon/114000/114761.tex","ui/icon/114000/114161.tex","ui/icon/114000/114461.tex","Pugilist","","Pugilism can be traced back to bare-handed battles in the Coliseum, and a legendary brawler whose unrivaled strength and skill inspired the founding of the Pugilists' Guild. It is there that you begin your training under Hamon Holyfist, a legend in his own right, but a shocking revelation threatens to shake the guild to its very foundation."
68,"Proof of Might",0,"DPS Quests","Lancer / Dragoon",1,"ui/icon/114000/114762.tex","ui/icon/114000/114162.tex","ui/icon/114000/114462.tex","Lancer","","Though spears and lances have existed long before Gridania's founding, the art of their use evolved rapidly with the establishment of the Lancers' Guild. Within its halls, and under the instruction of Guildmaster Ywain, you endeavor to master the weapon, and by contending with a rogue lancer do you learn the true meaning of courage."
69,"Cloying Victory",0,"DPS Quests","Rogue / Ninja",1,"ui/icon/114000/114763.tex","ui/icon/114000/114163.tex","ui/icon/114000/114463.tex","Rogue","","The Dutiful Sisters of the Edelweiss. A seemingly innocent convent that, in truth, is the base of operations for the Rogues' Guild, the collective of men and women who work from the shadows to preserve peace in Limsa Lominsa. Here you learn the tricks of the trade under the watchful eye of Guildmaster Jacke, and discover the dark underbelly of La Noscea."
70,"The One That Got Away",0,"DPS Quests","Archer / Bard",1,"ui/icon/114000/114764.tex","ui/icon/114000/114164.tex","ui/icon/114000/114464.tex","Archer","","A fusion of styles from Elezen and Miqo'te archery gave rise to the bowmanship boasted by the Archers' Guild of Gridania, and it is there you train to sharpen your eye under the guidance of Luciane, master of the guild. Though but a fledgling archer, your skills with a bow are soon put to the test when outlaws threaten the sanctity of the Twelveswood."
71,"Facing Your Demons",0,"DPS Quests","Thaumaturge / Black Mage",1,"ui/icon/114000/114765.tex","ui/icon/114000/114165.tex","ui/icon/114000/114465.tex","Thaumaturge","","The funeral rites of the Order of Nald'thal have been focused and refined into what is known today as thaumaturgy, and the five brothers who lead the Thaumaturges' Guild have elected to offer you instruction in the dark art. The arrival of the sixth brother, however, serves to complicate your training."
72,"Keeping the Oath",0,"Tank Quests","Gladiator / Paladin",2,"ui/icon/114000/114772.tex","ui/icon/114000/114172.tex","ui/icon/114000/114472.tex","Paladin - Part 1","Part 1","For the first time in their history, the Sultansworn elite of Ul'dah have elected to share the secret skills and training of paladins with the public. In proving your worth to undertake their training, you encounter a rogue paladin who has besmirched the honor of this once-proud brotherhood. Jenlyns, captain of the Sultansworn, asks that you marshal your resources, and hone your skills that you might one day help bring this traitor to justice."
73,"This Little Sword of Mine",0,"Tank Quests","Gladiator / Paladin",3,"ui/icon/114000/114773.tex","ui/icon/114000/114173.tex","ui/icon/114000/114473.tex","Paladin - Part 2","Part 2","With Oathkeeper still missing and the whereabouts of Solkzagyl unknown, you have been asked to take up the search for both the sword and former captain of the Sultansworn. On your quest you come into contact with Solkzagyl's apprentice, Constaint, and together you embark on a journey that leads you to the farthest reaches of Dravania. What you find there is the ultimate test of your prowess as a paladin."
74,"Raising the Sword",0,"Tank Quests","Gladiator / Paladin",4,"ui/icon/114000/114774.tex","ui/icon/114000/114174.tex","ui/icon/114000/114474.tex","Paladin - Part 3","Part 3","You have proven yourself to be a paladin of the highest order, and it is for that reason you have been invited to participate in the prestigious Ul Cup, a competition reserved for the realm's finest swordsmen. Though it has not been held for generations, the tournament has been revived at the sultana's behest. With sword and shield in hand, you make ready to match blades with fighters from all corners of Eorzea."
75,"Worth Fighting For",0,"Tank Quests","Gladiator / Paladin",5,"ui/icon/114000/114775.tex","ui/icon/114000/114175.tex","ui/icon/114000/114475.tex","Paladin - Part 4","Part 4","Returned from the First, you journey to Ul'dah where you meet an old acquaintance─Jenlyns. He tells you that the Sultansworn have not been resting on their laurels in your absence, working with the Gladiators' Guild to better serve their nation. Despite all they have achieved, however, First Sword Mylla has adopted an uncustomary melancholy. Inquiring as to the source of her distress yields a most unexpected answer."
76,"How to Quit You",0,"Tank Quests","Marauder / Warrior",2,"ui/icon/114000/114776.tex","ui/icon/114000/114176.tex","ui/icon/114000/114476.tex","Warrior - Part 1","Part 1","The way of the warrior, long thought lost to the sands of time, lives on in a village on the northernmost edge of Abalathia's Spine. The tribesmen's numbers dwindle, however, and Curious Gorge has journeyed down from the mountains seeking one capable of harnessing their inner beast and carrying on his people's fighting traditions. After seeing you battle at his side in Costa del Sol, he believes his search may at last be at an end."
77,"And My Axe",0,"Tank Quests","Marauder / Warrior",3,"ui/icon/114000/114777.tex","ui/icon/114000/114177.tex","ui/icon/114000/114477.tex","Warrior - Part 2","Part 2","As he labors to expand his combat repertoire, Curious Gorge finds himself unable to control the fury of his inner beast. The once-proud warrior is now too afraid to challenge the rage within himself. His brother, Broken Mountain, bids you follow in the footsteps of their forebears that you might set an example for Curious Gorge and all future warriors, showing them the potential one may find in channeling the unbridled wrath within themselves."
78,"The Heart of the Problem",0,"Tank Quests","Marauder / Warrior",4,"ui/icon/114000/114778.tex","ui/icon/114000/114178.tex","ui/icon/114000/114478.tex","Warrior - Part 3","Part 3","Curious Gorge and Broken Mountain have done much to improve the reputation of warriors in the realm, sharing their battle techniques with Maelstrom troops. Indeed, their renown has even earned them admirers who invited them to an exhibition at the Wolves' Den. And it was there that Curious Gorge would meet his match in a most unexpected opponent."
79,"Once, Twice, Three Times a Warrior",0,"Tank Quests","Marauder / Warrior",5,"ui/icon/114000/114779.tex","ui/icon/114000/114179.tex","ui/icon/114000/114479.tex","Warrior - Part 4","Part 4","The travails of the First behind you, you return to Hidden Falls and are greeted by none other than Curious Gorge. Despite his intensive training, he believes his progress lacking when compared to yours. The source of his hindered growth? Love. Or rather, the fact that he cannot put it out of his mind. He resolves to travel to the Far East to meet the object of his obsession...and thus is not present when she arrives from the Azim Steppe."
80,"Our Answer",0,"Tank Quests","Dark Knight",1,"ui/icon/114000/114780.tex","ui/icon/114000/114180.tex","ui/icon/114000/114480.tex","Dark Knight - Part 1","Part 1","The freedom to follow your heart─to defend the weak and punish the guilty as you see fit. That is the way of the dark knight, brave souls who carry out justice on their own terms, without fear of reprisal. Fray was one such knight, a dauntless <If(PlayerParameter(4))>woman<Else/>man</If> whose prowess sadly did not avail <If(PlayerParameter(4))>her<Else/>him</If> that fateful day in trial by combat. That is what the onlookers said. Yet there <If(PlayerParameter(4))>she<Else/>he</If> stood before you, hale and hearty, eager to instruct you in the dark arts."
81,"Absolution",0,"Tank Quests","Dark Knight",2,"ui/icon/114000/114781.tex","ui/icon/114000/114181.tex","ui/icon/114000/114481.tex","Dark Knight - Part 2","Part 2","You are betrayed by a band of Temple Knights, and though their treachery proves of little consequence, you chance to meet a fellow dark knight, Sidurgu, in the midst of the altercation. He is in the company of a young girl who he claims the Temple Knights seek to cut down. For what reason would they bring a seemingly innocent child to harm? The answer lies in the dark, tumultuous history of the Dragonsong War."
82,"Our Compromise",0,"Tank Quests","Dark Knight",3,"ui/icon/114000/114782.tex","ui/icon/114000/114182.tex","ui/icon/114000/114482.tex","Dark Knight - Part 3","Part 3","In the wake of the Dragonsong War, Ishgard enjoys a new era of peace and prosperity─an era that you were instrumental in bringing about through deeds great and small. Yet the brighter the light, the deeper the shadow. For reasons yet unexplained, you find your soul crystal split in twain. One half yet remains in your possession, the other in the hands of a young boy named Myste."
83,"Our Closure",0,"Tank Quests","Dark Knight",4,"ui/icon/114000/114783.tex","ui/icon/114000/114183.tex","ui/icon/114000/114483.tex","Dark Knight - Part 4","Part 4","You are returned to the Source, resolve yet unbroken by your trials in the First. On a visit to Ishgard and the Forgotten Knight you meet Sidurgu and Rielle. After regaling them with tales of your adventures, Sidurgu informs you that he has come into possession of an anonymous letter addressed to you. Whence did this missive come, and where will it lead you?"
84,"Steel against Steel",0,"Tank Quests","Gunbreaker",1,"ui/icon/114000/114784.tex","ui/icon/114000/114184.tex","ui/icon/114000/114484.tex","Gunbreaker - Part 1","Part 1","Tracing their origins to the elite guard of Queen Gunnhildr, gunbreakers have passed down their combat arts for generations. Sadly, Radovan and his clan are the last of that once-illustrious line of fighters, and in the hopes of keeping their traditions alive, he would entrust the knowledge of his people to you. Together with his companion Sophie, you assist them in their endeavor to become bodyguards, a profession that may well press you beyond your limits as you aspire to become a gunbreaker."
85,"Gunblades of the Patriots",0,"Tank Quests","Gunbreaker",2,"ui/icon/114000/114785.tex","ui/icon/114000/114185.tex","ui/icon/114000/114485.tex","Gunbreaker - Part 2","Part 2","Your adventures in the First now at an end, you venture to Revenant's Toll where you happen to meet Radovan and Sophie. They are keen to hear of your travels, but mention of Thancred and his skills with a gunblade give Radovan pause. There is but one alive who could have trained him in the ways of the gunbreaker, and Radovan would find that one."
86,"Heart of the Forest",0,"Healer Quests","Conjurer / White Mage",2,"ui/icon/114000/114786.tex","ui/icon/114000/114186.tex","ui/icon/114000/114486.tex","White Mage - Part 1","Part 1","Tradition dictates that Padjali alone may perform the rites of white magick, a practice that has long maintained balance within the Twelveswood. Yet fate would conspire to bequeath unto you a soul crystal, the legacy of the renowned white mage A–Towa–Cant. And so, under the guidance of Raya–O–Senna, you begin your journey down the path of the white mage."
87,"Hands of Healing",0,"Healer Quests","Conjurer / White Mage",3,"ui/icon/114000/114787.tex","ui/icon/114000/114187.tex","ui/icon/114000/114487.tex","White Mage - Part 2","Part 2","A terrible change has come over the great elemental of the Twelveswood. It has warned repeatedly that taint will soon flood the lands unless it is purged at its source. A calamity not easily averted, for the laws of the wood dictate that Padjals must not leave its boundaries. Thus bound to the forest, they prevail upon you to undertake a journey of purification, a pilgrimage that may very well cover the length and breadth of the land."
88,"What She Always Wanted",0,"Healer Quests","Conjurer / White Mage",4,"ui/icon/114000/114788.tex","ui/icon/114000/114188.tex","ui/icon/114000/114488.tex","White Mage - Part 3","Part 3","A strange disturbance on the border between Gridania and Gyr Abania is agitating the elementals, and Raya–O–Senna has asked for your assistance in discovering the cause. Together with E–Sumi–Yan you travel to East End, and for reasons you cannot explain, your investigation leads you to a peculiar girl and her mother. What secrets of the wood might this chance encounter bring to light?"
89,"Whence the Healing Springs",0,"Healer Quests","Conjurer / White Mage",5,"ui/icon/114000/114789.tex","ui/icon/114000/114189.tex","ui/icon/114000/114489.tex","White Mage - Part 4","Part 4","You return to the calm and quiet of Gridania, seeking respite from your adventures in the First, and there you meet Raya–O–Senna, who speaks with you of Alaqa and her efforts to atone for past misdeeds. The Padjal asks you to look in on Alaqa in Stillglade Fane, and it is there you discover just how much she has grown, and the strength of her bonds with her fellow mages."
90,"The Beast Within",0,"Healer Quests","Scholar",1,"ui/icon/114000/114790.tex","ui/icon/114000/114190.tex","ui/icon/114000/114490.tex","Scholar - Part 1","Part 1","Alka Zolka has worked tirelessly researching the military tactics of Nym, an ancient civilization that once flourished during the Fifth Astral Era. With your help, he is able to retrieve an assortment of relics that would offer him the knowledge he seeks. Unto you they would offer the strategic arts of the scholar, as well as an unexpected new companion."
91,"Forward, the Royal Marines",0,"Healer Quests","Scholar",2,"ui/icon/114000/114791.tex","ui/icon/114000/114191.tex","ui/icon/114000/114491.tex","Scholar - Part 2","Part 2","Fifteen hundred years past, powerful magicks were used to seal a great many Nymians inside the Wanderer's Palace, along with a terrible plague that would transform them into what are now known as tonberries. That selfsame sickness has returned, and Surito Carito would turn to you and Alka Zolka for aid in halting its spread."
92,"Our Unsung Heroes",0,"Healer Quests","Scholar",3,"ui/icon/114000/114792.tex","ui/icon/114000/114192.tex","ui/icon/114000/114492.tex","Scholar - Part 3","Part 3","Surito Carito's research has at last borne fruit, and he believes he has found a means to slow the spread of the Nymian plague. Yet all is not well, for one of his research assistants, Setoto, has vanished without a trace. The Nymian scholar once again turns to you and Alka Zolka for assistance, that his people may at last be spared the worst of their magical affliction."
93,"True Beauty",0,"Healer Quests","Scholar",4,"ui/icon/114000/114793.tex","ui/icon/114000/114193.tex","ui/icon/114000/114493.tex","Scholar - Part 4","Part 4","Freshly returned from the First, you find yourself longing for the salty air and clear blue skies of Limsa Lominsa. Your visit there inevitably takes you to the Marauders' Guild and Alka Zolka, who invites you join him in training in upper La Noscea with Surito Carito. When the Nymian scholar hears of your exploits in the First, and of how Lamitt was able to treat stoneblight, they are duly inspired. The day's training is soon set aside to test a theory that may lead to a cure for the Nymian plague."
94,"Spearheading Initiatives",0,"Healer Quests","Astrologian",1,"ui/icon/114000/114794.tex","ui/icon/114000/114194.tex","ui/icon/114000/114494.tex","Astrologian - Part 1","Part 1","Astrology, or the reading of the stars, is a branch of aetherological science which originated in distant Sharlayan. By tapping into their celestial aether, newfound healing techniques were discovered, and thus was born a new school of magick. With the help of a fiery young astrologian, one Leveva, you embark on a journey to master that selfsame magick, and harness the power of the stars."
95,"The Hands of Fate",0,"Healer Quests","Astrologian",2,"ui/icon/114000/114795.tex","ui/icon/114000/114195.tex","ui/icon/114000/114495.tex","Astrologian - Part 2","Part 2","The road to recognition for the Sharlayan school of astrology in Ishgard remains long and fraught with peril. Nevertheless, Leveva and Jannequinard are not so easily deterred. And with your assistance, they are quite confident the people of the Holy See can be made to appreciate the merit of their magick."
96,"Foxfire",0,"Healer Quests","Astrologian",3,"ui/icon/114000/114796.tex","ui/icon/114000/114196.tex","ui/icon/114000/114496.tex","Astrologian - Part 3","Part 3","When visiting your old mentor, Leveva, the Observatorium receives a most unexpected visitor in Kyokuho, a geomancer come from the Far East. Keen to study the magicks born of Sharlayan astrology, he believes an exchange of knowledge may ultimately serve to further develop the arts of both astromancy and geomancy."
97,"Love, Astrologically",0,"Healer Quests","Astrologian",4,"ui/icon/114000/114797.tex","ui/icon/114000/114197.tex","ui/icon/114000/114497.tex","Astrologian - Part 4","Part 4","Night has been returned to the First, her people at last safe from the Light and its minions. Back in the Source, you pay a visit to the Holy See and speak with Jannequinard, who tells you that Leveva is not in the highest of spirits. You later run into Kyokuho, returned to Eorzea from the Far East, and he believes he understands what ails Leveva, and quickly devises a plan to alleviate her troubles."
98,"Five Easy Pieces",0,"DPS Quests","Pugilist / Monk",2,"ui/icon/114000/114798.tex","ui/icon/114000/114198.tex","ui/icon/114000/114498.tex","Monk - Part 1","Part 1","Famed Eorzean military historian Professor Erik insists on investigating ancient battlefields plagued by savage beasts, and the Pugilists' Guild would ask you to serve as his bodyguard. After arriving at the excavation site, you and the professor chance to meet Widargelt, who senses the energies of the land have opened one of your chakra. It is for that reason he gifts you with a soul crystal, and bids you train to control the life force within yourself. To master the art of the monk."
99,"Appetite for Destruction",0,"DPS Quests","Pugilist / Monk",3,"ui/icon/114000/114799.tex","ui/icon/114000/114199.tex","ui/icon/114000/114499.tex","Monk - Part 2","Part 2","Having seen the error of his ways, Widargelt has turned over a new leaf, and now focuses his energies on rebuilding his order, the Fist of Rhalgr. Indeed, he has even taken on pupils, teaching them with great zeal and charisma. But the monk's skills will soon be put to the test when an opposing sect rises up to thwart his ambitions."
100,"The Power to Protect",0,"DPS Quests","Pugilist / Monk",4,"ui/icon/114000/114800.tex","ui/icon/114000/114200.tex","ui/icon/114000/114500.tex","Monk - Part 3","Part 3","You have proven to be a shining example of what a monk should aspire to be. Guided by your light, Widargelt intends to return to Gyr Abania and there revive the Fist of Rhalgr. But the past of Ala Mhigo continues to haunt the present, as the alleged descendant of King Theodoric labors to claim dominion over the still-vulnerable city-state."
101,"A Monk's Legacy",0,"DPS Quests","Pugilist / Monk",5,"ui/icon/114000/114801.tex","ui/icon/114000/114201.tex","ui/icon/114000/114501.tex","Monk - Part 4","Part 4","The Eighth Umbral Calamity has been averted in the First, and so you return to the Source, seeking a moment of respite in Ul'dah. But there is never rest for the righteous, for who should you meet but a troubled Professor Erik. He was recently visited by a soldier of the Resistance asking after Widargelt's whereabouts. Fearing the worst, you are tasked with finding the wayward monk."
102,"Into the Dragon's Maw",0,"DPS Quests","Lancer / Dragoon",2,"ui/icon/114000/114802.tex","ui/icon/114000/114202.tex","ui/icon/114000/114502.tex","Dragoon - Part 1","Part 1","As Ishgard's war with dragonkind rages, one individual is chosen each generation to become the Azure Dragoon, leading the Holy See's charge against the Horde. Yet for reasons unexplained, the Eye chooses to rouse for a second individual─you."
103,"Dragoon's Fate",0,"DPS Quests","Lancer / Dragoon",3,"ui/icon/114000/114803.tex","ui/icon/114000/114203.tex","ui/icon/114000/114503.tex","Dragoon - Part 2","Part 2","Ser Alberic requests your aid in deterring a host of dragons within Ishgardian territory, and it is not long before your enemies are put to rout. Shortly thereafter, Ser Alberic arrives in the company of another dragoon, who introduces herself as Heustienne. Formerly one of your instructors in the trials of the Azure, your skills with a spear have impressed her, so much so that she would now become your student."
104,"Dragon Sound",0,"DPS Quests","Lancer / Dragoon",4,"ui/icon/114000/114804.tex","ui/icon/114000/114204.tex","ui/icon/114000/114504.tex","Dragoon - Part 3","Part 3","Though Nidhogg is slain, the Horde's ranks now in disarray, the scars of his wrath yet remain. You are speaking with Ser Alberic on this very matter when a letter is delivered to him─Heustienne, who once struggled with the dragon's blood coursing through her veins, has asked for your help. You answer her summons, and find the help she requires is not for herself, but her dragon companion, one Orn Khai."
105,"Gone but Not Forgiven",0,"DPS Quests","Lancer / Dragoon",5,"ui/icon/114000/114805.tex","ui/icon/114000/114205.tex","ui/icon/114000/114505.tex","Dragoon - Part 4","Part 4","The First has at last been pulled back from the brink, and you return home content in the knowledge that her people are safe. Your steps back in the Source eventually lead you to the Observatorium in Coerthas, where you regale Ser Alberic and Orn Khai with tales of the First. Your recount of Andreia's demise brings to mind the tale of Nidhogg, as he too was driven only by memories of a time long since passed. Was there perhaps more to the tale of the dread wyrm? Orn Khai would ask your help in finding out."
106,"Master and Student",0,"DPS Quests","Rogue / Ninja",2,"ui/icon/114000/114806.tex","ui/icon/114000/114206.tex","ui/icon/114000/114506.tex","Ninja - Part 1","Part 1","Impressed with your work for the Rogues' Guild, Jacke tasks you with looking into a group of suspicious individuals he believes are likely to stir up trouble in Wineport. What should have been a routine investigation becomes a quest to bring a Far Eastern criminal to justice. In order to do so, you must learn to walk the path of the shinobi."
107,"In Her Defense",0,"DPS Quests","Rogue / Ninja",3,"ui/icon/114000/114807.tex","ui/icon/114000/114207.tex","ui/icon/114000/114507.tex","Ninja - Part 2","Part 2","Oboro has chosen to remain in Eorzea to continue his study of Eorzean culture, a noble endeavor that must sadly be postponed when Jacke arrives at his door with ill tidings. A bandit in Far Eastern garb has been stirring up trouble in La Noscea, and if accounts of their dastardly deeds are to be believed, the culprit is proficient in the art of ninjutsu."
108,"When Clans Collide",0,"DPS Quests","Rogue / Ninja",4,"ui/icon/114000/114808.tex","ui/icon/114000/114208.tex","ui/icon/114000/114508.tex","Ninja - Part 3","Part 3","Oboro yet remains in Eorzea, sullen at the news his people are in no particular hurry to welcome him home. But that is just as well, for Jacke arrives once again seeking his aid. A crew of self-styled Doman sailors have stolen off with a seemingly inconspicuous scroll. Your investigation would lead to the discovery of a most terrible secret."
109,"Oboro's Big Idea",0,"DPS Quests","Rogue / Ninja",5,"ui/icon/114000/114809.tex","ui/icon/114000/114209.tex","ui/icon/114000/114509.tex","Ninja - Part 4","Part 4","Your travels in the First are at an end, but adventure is always looming just around the corner. Oboro has devised a plan to retrieve the missing half of the forbidden mudra scroll presently in the possession of his friend and nemesis, Karasu. A plan that cannot come to fruition without your timely assistance."
110,"The Face of True Evil",0,"DPS Quests","Samurai",1,"ui/icon/114000/114810.tex","ui/icon/114000/114210.tex","ui/icon/114000/114510.tex","Samurai - Part 1","Part 1","Word has it an elderly Far Eastern gentleman is seeking challengers at the Coliseum, dropping both opponents and viewers' jaws with his sublime skills. Never one to turn down the opportunity to test your skills, you cross blades with the swordsman, and much to your surprise emerge the victor. Impressed by your potential, the elderly gentleman offers a reward for your efforts─training in the way of the samurai."
111,"The Battle on Bekko",0,"DPS Quests","Samurai",2,"ui/icon/114000/114811.tex","ui/icon/114000/114211.tex","ui/icon/114000/114511.tex","Samurai - Part 2","Part 2","Though Musosai has passed on to the hereafter, his legacy lives on in you, and it is to you a member of the Sekiseigumi, the peacekeeping force of Kugane, turns to for help. A former pupil of Musosai, a rogue swordsman named Ugetsu, seeks to create chaos in Hingashi, and with each passing day more and more sympathizers rally to his cause. He must be stopped, and the Sekiseigumi would add your blade to their arsenal."
112,"The Legend of Musosai",0,"DPS Quests","Samurai",3,"ui/icon/114000/114812.tex","ui/icon/114000/114212.tex","ui/icon/114000/114512.tex","Samurai - Part 3","Part 3","With matters in the First resolved at last, you return to the Source, but it is not long before you are confronted with more unfinished business. Makoto will soon journey to Eorzea that she might visit Master Musosai's grave, and tell him of your victory over Ugetsu. She asks for the honor of your company to pay her final respects."
113,"Requiem for the Fallen",0,"DPS Quests","Archer / Bard",2,"ui/icon/114000/114813.tex","ui/icon/114000/114213.tex","ui/icon/114000/114513.tex","Bard - Part 1","Part 1","Jehantel the Godsbow. A legendary archer of the Gods' Quiver who was also a skilled bard, renowned for inspiring others through song. Anyone and everyone who has mastered a bow is eager to seek his tutelage, but he is committed only to teach poetry and verse. Nevertheless, you agree to undertake his lessons, and soon find there is much more to be learned than meter and rhythm."
114,"The Ballad of Oblivion",0,"DPS Quests","Archer / Bard",3,"ui/icon/114000/114814.tex","ui/icon/114000/114214.tex","ui/icon/114000/114514.tex","Bard - Part 2","Part 2","Jehantel has committed to training members of the Gods' Quiver, confident his work in Gridania has served to strengthen the power of his songs. Though not all are convinced of the efficacy of bards in the field, a skilled lancer and captain of the Order of the Twin Adder, Sanson, is determined to prove to naysayers the strength to be found in ballads."
115,"Sweet Dreams Are Made of Peace",0,"DPS Quests","Archer / Bard",4,"ui/icon/114000/114815.tex","ui/icon/114000/114215.tex","ui/icon/114000/114515.tex","Bard - Part 3","Part 3","Jehantel is only too happy to inform you that Sanson has succeeded in gaining official approval for his bard unit. With members assembled, the young serpent captain asks you to accompany them on their first assignment, which proves to be of grave import─to retrieve a tome allegedly containing damning secrets from the Autumn War."
116,"A Harmony from the Heavens",0,"DPS Quests","Archer / Bard",5,"ui/icon/114000/114816.tex","ui/icon/114000/114216.tex","ui/icon/114000/114516.tex","Bard - Part 4","Part 4","At last you say good-bye to the First, a journey that will no doubt be immortalized in song. Your former teacher Jehantel and Captain Sanson had heard rumors of your travails and are elated to see you returned in one piece. While you were away, Sanson and his unit did battle at Ghimlyt Dark, but his bards struggled to perform under pressure. Jehantel believes a performance from one of your experience and renown may be the key to rekindling their spirits."
117,"The Power of a Tourney",0,"DPS Quests","Machinist",1,"ui/icon/114000/114817.tex","ui/icon/114000/114217.tex","ui/icon/114000/114517.tex","Machinist - Part 1","Part 1","Since its inception, the Skysteel Manufactory has developed all manner of weaponry designed for slaying dragon invaders. But many of its engineers believe the future lies in machinistry─a technology that weds Master Garlond's magitek with traditional aetherology. A pity that overly conservative views in Ishgard threaten to slow the march of progress."
118,"Rise of the Machinists",0,"DPS Quests","Machinist",2,"ui/icon/114000/114818.tex","ui/icon/114000/114218.tex","ui/icon/114000/114518.tex","Machinist - Part 2","Part 2","The Skysteel Manufactory's participation─and subsequent victory─in a tourney against the knights of House Dzemael and House Durendaire has done much to garner respect for the field of machinistry. But an ill twist of fate threatens to undermine the manufactory when Joye, one of their most talented machinists, is forced to resign from her duties."
119,"The Mongrel and the Knight",0,"DPS Quests","Machinist",3,"ui/icon/114000/114819.tex","ui/icon/114000/114219.tex","ui/icon/114000/114519.tex","Machinist - Part 3","Part 3","The Skysteel Manufactory's list of accomplishments continues to grow, now boasting a victory over Veri Selen and its host of minions. Indeed, the age of machinistry has arrived in Ishgard. In fact, Hilda has but recently requested that the city watch be equipped and trained in machinist firearms. With the workshop presently buried in commissions, however, Stephanivien would ask you to serve as their instructor."
120,"Machinists for the Morrow",0,"DPS Quests","Machinist",4,"ui/icon/114000/114820.tex","ui/icon/114000/114220.tex","ui/icon/114000/114520.tex","Machinist - Part 4","Part 4","Having seen to the return of night in the First, her people at last safe from Vauthry and his minions, you return to the Source for a brief respite. It is indeed brief, for no sooner do you step foot in Ishgard than Stephanivien comes to you with a favor. Joye has been slipping away on mysterious outings and he would have you find out why."
121,"Save the Last Dance for Me",0,"DPS Quests","Dancer",1,"ui/icon/114000/114821.tex","ui/icon/114000/114221.tex","ui/icon/114000/114521.tex","Dancer - Part 1","Part 1","A troupe of dancers have arrived in Limsa Lominsa from Radz–at–Han, their performances both delighting the eye and stirring the soul. In the midst of appreciating their show, you catch the attention of Mistress Nashmeira, Troupe Falsiam's principal dancer. In exchange for your assistance with the troupe's tour of Eorzea, she offers to instruct you in the art of the Kriegstanz, the ancient war dance passed down from her ancestors."
122,"Rising to the Occasion",0,"DPS Quests","Dancer",2,"ui/icon/114000/114822.tex","ui/icon/114000/114222.tex","ui/icon/114000/114522.tex","Dancer - Part 2","Part 2","Thanks to your heroism, the perpetual twilight of the First has at last given way to night. Your duty there complete─if only for the nonce─you return to the Source and pay a visit to Mistress Nashmeira in Limsa Lominsa. She claims to have glad tidings to share with you and Ranaa both, but Ranaa is left baffled and bewildered by the news."
123,"Always Bet on Black",0,"DPS Quests","Thaumaturge / Black Mage",2,"ui/icon/114000/114823.tex","ui/icon/114000/114223.tex","ui/icon/114000/114523.tex","Black Mage - Part 1","Part 1","Ququruka Tataruka, a prisoner confined to Marasaja's Pit, has relayed a prophetic message to the Thaumaturges' Guild concerning you. The seal on the voidgate will be broken, and only <If(PlayerParameter(4))>she<Else/>he</If> bearing the Gem of Shatotto can hope to close it. Having retrieved said crystal from the sands of Thanalan, you must take the black, and harness your newfound powers that the realm may be spared."
124,"The Defiant Ones",0,"DPS Quests","Thaumaturge / Black Mage",3,"ui/icon/114000/114824.tex","ui/icon/114000/114224.tex","ui/icon/114000/114524.tex","Black Mage - Part 2","Part 2","Though Ququruka is gone, his apprentice Lalai has stumbled upon an enciphered parchment among his effects revealing the whereabouts of tomes of magic thought to have been long lost─the Books of Nald'thal. Having inherited Ququruka's legacy, she believes these tomes and their secrets rightly belong to you, but malevolent actors conspire in the shadows to seize these relics for their own."
125,"One Golem to Rule Them All",0,"DPS Quests","Thaumaturge / Black Mage",4,"ui/icon/114000/114825.tex","ui/icon/114000/114225.tex","ui/icon/114000/114525.tex","Black Mage - Part 3","Part 3","In poring over the reunited Books of Nald'thal, Lalai has unearthed what appears to be a long-lost incantation. Entirely unfamiliar to her, the spell is accompanied by only a concise instruction urging the would-be caster to speak the words at Nald's Reflection. You accompany the young mage there and carry out the rites to the letter, but the magicks it invokes are not at all what she expected."
126,"A Home for a Tome",0,"DPS Quests","Thaumaturge / Black Mage",5,"ui/icon/114000/114826.tex","ui/icon/114000/114226.tex","ui/icon/114000/114526.tex","Black Mage - Part 4","Part 4","The First is at last safe from the encroaching Light, affording you a reprieve to return to the Source. In Ul'dah you meet with Lalai, who is happy to inform you that she has at long last completed her written record of all the knowledge of black magic she has gathered in the course of your adventures together. However, the Order of Nald'thal adamantly refuses to house such potentially dangerous knowledge within their archives."
127,"Primal Burdens",0,"DPS Quests","Arcanist / Summoner",2,"ui/icon/114000/114827.tex","ui/icon/114000/114227.tex","ui/icon/114000/114527.tex","Summoner - Part 1","Part 1","The Sons of Saint Coinach are conducting research that requires the aid of an arcanist─specifically, one that has experience defeating the primal Ifrit. And it is for that reason Thubyrgeim asks you to travel to Apkallu Falls and meet with Y'mhitra to discuss a recent discovery: a set of ancient texts describing the existence of Allagan mages known as “summoners.”"
128,"A Flare for the Dramatic",0,"DPS Quests","Arcanist / Summoner",3,"ui/icon/114000/114828.tex","ui/icon/114000/114228.tex","ui/icon/114000/114528.tex","Summoner - Part 2","Part 2","You believed Tristan to be defeated, consumed by fire at the culmination of your battle, yet there are witness accounts that place him at the scene of attacks in the deserts of Thanalan. Fearing the worst, you and Y'mhitra join in the investigation to track down the madman before more innocents come to harm."
