key,0,1,2,3,4,5,6,7,8,9
373,"Harvesting",60,"Cloud Cotton Boll","Cyclops Onion","Emerald Beans","","","","","Water Crystal"
374,"Logging",60,"Royal Mistletoe","Birch Branch","Birch Sap","Birch Log","","","","Lightning Crystal"
375,"Logging",60,"Royal Mistletoe","Birch Branch","Birch Sap","Birch Log","","","","Lightning Crystal"
376,"Harvesting",60,"Cloud Cotton Boll","Cyclops Onion","Emerald Beans","","","","","Lightning Crystal"
377,"Harvesting",60,"Cloud Cotton Boll","Cyclops Onion","Emerald Beans","","","","","Lightning Crystal"
378,"Mining",60,"Sphalerite","Titanium Ore","Hardsilver Ore","Mythrite Ore","","","","Fire Crystal"
379,"Mining",60,"Sphalerite","Titanium Ore","Hardsilver Ore","Mythrite Ore","","","","Fire Crystal"
380,"Mining",60,"Sphalerite","Titanium Ore","Hardsilver Ore","Mythrite Ore","","","","Fire Crystal"
381,"Mining",60,"Sphalerite","Titanium Ore","Hardsilver Ore","Mythrite Ore","","","","Ice Crystal"
382,"Mining",60,"Sphalerite","Titanium Ore","Hardsilver Ore","Mythrite Ore","","","","Ice Crystal"
383,"Mining",60,"Sphalerite","Titanium Ore","Hardsilver Ore","Mythrite Ore","","","","Ice Crystal"
384,"Mining",60,"Sphalerite","Titanium Ore","Hardsilver Ore","Mythrite Ore","","","","Lightning Crystal"
385,"Mining",60,"Sphalerite","Titanium Ore","Hardsilver Ore","Mythrite Ore","","","","Lightning Crystal"
386,"Mining",60,"Sphalerite","Titanium Ore","Hardsilver Ore","Mythrite Ore","","","","Lightning Crystal"
387,"Mining",60,"Sphalerite","Titanium Ore","Hardsilver Ore","Mythrite Ore","","","","Earth Crystal"
388,"Mining",60,"Sphalerite","Titanium Ore","Hardsilver Ore","Mythrite Ore","","","","Earth Crystal"
389,"Mining",60,"Sphalerite","Titanium Ore","Hardsilver Ore","Mythrite Ore","","","","Earth Crystal"
390,"Mining",0,"","","","","","","",""
391,"Logging",60,"Camphorwood Log","Camphorwood Branch","","","","","","Earth Crystal"
392,"Harvesting",60,"Black Soil","Humic Soil","Granular Clay","Peat Moss","Lover's Laurel","","","Earth Crystal"
393,"Harvesting",80,"Celestial Grain","Sweet Nectar","Karellian Prismatic Wheat","Lucent Flower","","","","Water Crystal"
394,"Harvesting",80,"Elysian Cucumber","Elysian Kelp","Supremest Kelp","","","","","Water Crystal"
395,"Logging",60,"Old-growth Camphorwood Log","Crystallized Sap","","","","","",""
396,"Harvesting",80,"Elysian Seaweed","Rock Moss","Fibrous Kelp","","","","","Water Crystal"
397,"Mining",60,"Smithsonite Ore","Meteorite","","","","","",""
398,"Logging",80,"Puantplant","Supple Cosmowood","Cotton-like Plant","","","","","Water Crystal"
399,"Harvesting",80,"Softmoss","True Dragon Fruit","Elysian Herb","","","","","Water Crystal"
400,"Quarrying",90,"Ash Diatomite","Prime Chloroschist","","","","","",""
401,"Logging",60,"Royal Mistletoe","Apricot","","","","","Wind Shard","Wind Crystal"
402,"Logging",60,"Royal Mistletoe","Spruce Log","Prickly Pineapple","","","","Earth Shard","Earth Crystal"
403,"Logging",60,"Royal Mistletoe","Cypress Log","Scarlet Sap","","","","Water Shard","Water Crystal"
404,"Logging",60,"Royal Mistletoe","Ebony Log","","","","","Wind Shard","Wind Crystal"
405,"Logging",60,"Royal Mistletoe","Apricot","","","","","Earth Shard","Earth Crystal"
406,"Logging",60,"Royal Mistletoe","Spruce Log","Prickly Pineapple","","","","Water Shard","Water Crystal"
407,"Harvesting",60,"Stormcloud Cotton Boll","Cloud Cotton Boll","Young Cieldalaes Spinach","","","","Wind Shard","Wind Crystal"
408,"Harvesting",60,"Stormcloud Cotton Boll","Cloud Cotton Boll","Trillium","","","","Earth Shard","Earth Crystal"
409,"Harvesting",60,"Stormcloud Cotton Boll","Cloud Cotton Boll","Rosemary","","","","Water Shard","Water Crystal"
410,"Harvesting",60,"Stormcloud Cotton Boll","Cloud Cotton Boll","Young Cieldalaes Spinach","","","","Wind Shard","Wind Crystal"
411,"Harvesting",60,"Stormcloud Cotton Boll","Cloud Cotton Boll","Trillium","","","","Earth Shard","Earth Crystal"
412,"Harvesting",60,"Chysahl Greens","Crownbrush","Stormcloud Cotton Boll","Cloud Cotton Boll","Coerthan Tea Leaves","Wind Cluster","Earth Cluster","Water Cluster"
413,"Harvesting",60,"Chysahl Greens","Crownbrush","Stormcloud Cotton Boll","Cloud Cotton Boll","Old World Fig","Wind Cluster","Earth Cluster","Water Cluster"
414,"Harvesting",60,"Chysahl Greens","Crownbrush","Stormcloud Cotton Boll","Cloud Cotton Boll","Coerthan Tea Leaves","Wind Cluster","Earth Cluster","Water Cluster"
415,"Mining",60,"Cloud Mythril Ore","Mythrite Ore","Sphalerite","Titanium Ore","Hardsilver Ore","Ferberite","Lightning Shard","Lightning Crystal"
416,"Mining",60,"Cloud Mythril Ore","Mythrite Ore","Sphalerite","Titanium Ore","Hardsilver Ore","Native Gold","Fire Shard","Fire Crystal"
417,"Mining",60,"Cloud Mythril Ore","Mythrite Ore","Sphalerite","Titanium Ore","Hardsilver Ore","Platinum Ore","Ice Shard","Ice Crystal"
418,"Mining",60,"Cloud Mythril Ore","Mythrite Ore","Sphalerite","Titanium Ore","Hardsilver Ore","Darksteel Ore","Lightning Shard","Lightning Crystal"
419,"Mining",60,"Cloud Mythril Ore","Mythrite Ore","Sphalerite","Titanium Ore","Hardsilver Ore","Ferberite","Fire Shard","Fire Crystal"
420,"Mining",60,"Cloud Mythril Ore","Mythrite Ore","Sphalerite","Titanium Ore","Hardsilver Ore","Native Gold","Ice Shard","Ice Crystal"
421,"Mining",60,"Adamantite Ore","Cuprite","Cloud Mythril Ore","Sphalerite","","Lightning Cluster","Fire Cluster","Ice Cluster"
422,"Mining",60,"Adamantite Ore","Cuprite","Cloud Mythril Ore","Sphalerite","","Lightning Cluster","Fire Cluster","Ice Cluster"
423,"Mining",60,"Adamantite Ore","Cuprite","Cloud Mythril Ore","Sphalerite","","Lightning Cluster","Fire Cluster","Ice Cluster"
424,"Logging",60,"Royal Mistletoe","Apricot","Ebony Log","","","","Wind Shard","Wind Crystal"
425,"Logging",60,"Royal Mistletoe","Spruce Log","Prickly Pineapple","","","","Earth Shard","Earth Crystal"
426,"Logging",60,"Royal Mistletoe","Cypress Log","Scarlet Sap","","","","Water Shard","Water Crystal"
427,"Harvesting",60,"Stormcloud Cotton Boll","Cloud Cotton Boll","Young Cieldalaes Spinach","","","","Wind Shard","Wind Crystal"
428,"Harvesting",60,"Stormcloud Cotton Boll","Cloud Cotton Boll","Trillium","","","","Earth Shard","Earth Crystal"
429,"Harvesting",60,"Stormcloud Cotton Boll","Cloud Cotton Boll","Rosemary","","","","Water Shard","Water Crystal"
430,"Mining",60,"Cloud Mythril Ore","Sphalerite","Mythrite Ore","Ferberite","","","Lightning Shard","Lightning Crystal"
431,"Mining",60,"Cloud Mythril Ore","Sphalerite","Hardsilver Ore","Native Gold","","","Fire Shard","Fire Crystal"
432,"Mining",60,"Cloud Mythril Ore","Sphalerite","Titanium Ore","Platinum Ore","Darksteel Ore","","Ice Shard","Ice Crystal"
433,"Logging",65,"length of coarse-grained wood","length of fine-grained wood","","","","","",""
434,"Logging",65,"pot of heavenspillar sap","","","","","","",""
435,"Logging",65,"strip of dried bark","strip of young bark","","","","","",""
436,"Logging",65,"Othardian pine log","old-growth Othardian pine log","","","","","",""
437,"Logging",65,"branch of crimson fan coral","","","","","","",""
438,"Harvesting",65,"knotted sea pen","","","","","","",""
439,"Logging",65,"length of aged bamboo","length of young bamboo","","","","","",""
440,"Logging",65,"Yanxian pine log","","","","","","",""
441,"Harvesting",65,"tuft of bellbloom","tuft of bolting bellbloom","","","","","",""
442,"Logging",70,"dawn pine log","","","","","","",""
443,"Harvesting",70,"bleatwort cutting","","","","","","",""
444,"Harvesting",70,"fleshy leaf","fragrant leaf","","","","","",""
445,"Logging",70,"handful of pleasant-smelling petals","handful of perfect-smelling petals","","","","","",""
446,"Harvesting",70,"beaknettle flower","","","","","","",""
447,"Harvesting",70,"handful of wild vegetable seeds","handful of pristine vegetable seeds","","","","","",""
448,"Mining",65,"sheet of cermet plating","sheet of anodized cermet plating","","","","","",""
449,"Mining",65,"mollusk fossil","","","","","","",""
450,"Mining",65,"eroded rock","uneroded rock","","","","","",""
451,"Mining",65,"Ruby Sea ore sample","flawless Ruby Sea ore sample","","","","","",""
452,"Quarrying",65,"chunk of greensea marl","","","","","","",""
453,"Quarrying",65,"piece of acan lord coral","","","","","","",""
454,"Quarrying",65,"chunk of cracked marble","chunk of uncracked marble","","","","","",""
455,"Mining",65,"imperial assault craft exoplate","","","","","","",""
456,"Quarrying",65,"Ryurin Bridge paving stone","Ryurin Bridge cornerstone","","","","","",""
457,"Quarrying",70,"handful of colorful pebbles","","","","","","",""
458,"Quarrying",70,"steppe glowstone","","","","","","",""
459,"Quarrying",70,"handful of Nhaama Desert sand","handful of coarse Nhaama Desert sand","","","","","",""
460,"Mining",70,"handful of raw gravel","handful of violet gravel","","","","","",""
461,"Quarrying",70,"earthenware shingle","","","","","","",""
462,"Quarrying",70,"chunk of worthless ore","chunk of valuable ore","","","","","",""
463,"Logging",90,"Paldao Log","Prime Sphongos","","","","","",""
464,"●銛",65,"Wentletrap","Black Boxfish","Spider Crab","Hatchetfish","Threadfish","Corpse-eater","",""
465,"●銛",65,"Wentletrap","Glass Manta","Little Dragonfish","Garden Eel","Ronin Trevally","Swordtip","",""
466,"●銛",65,"Regal Silverside","Little Dragonfish","Black Fanfish","Eastern Sea Pickle","Toothsome Grouper","False Scad","",""
467,"●銛",65,"Regal Silverside","Black Boxfish","Zebra Shark","Brindlebass","Horned Turban","Snow Crab","",""
468,"●銛",65,"Snowflake Moray","Nophica's Comb","Black Fanfish","Demon Stonefish","Ruby Sea Star","Red-eyed Lates","",""
469,"●銛",65,"Hoppfish","Lightscale","Warty Wartfish","Gauntlet Crab","Common Bitterling","Fifty-summer Cod","",""
470,"●銛",65,"Grass Fugu","Giant Eel","Common Whelk","Armored Crayfish","Bighead Carp","Hermit Goby","",""
471,"●銛",65,"Kamina Crab","Grass Fugu","Hairless Barb","Zeni Clam","Nagxian Mullet","Skythorn","",""
472,"●銛",70,"Redcoat","Sea Lamp","Amberjack","Spiny Lobster","Bashful Batfish","Motley Beakfish","Ichimonji",""
473,"●銛",70,"Yanxian Tiger Prawn","Tengu Fan","Cherry Salmon","Doman Bubble Eye","River Bream","Ichthyosaur","",""
474,"●銛",70,"Star Turban","Blue-fish","Yu-no-hana Crab","Dragon Squeaker","Snipe Eel","Sailfin","",""
475,"●銛",70,"Steppe Bullfrog","Cavalry Catfish","Dotharli Gudgeon","Dawn Herald","Dusk Herald","Flamefish","",""
476,"●銛",70,"Redfin","River Clam","Grass Shark","Dawn Herald","Fickle Krait","Glaring Perch","",""
477,"●銛",70,"Moondisc","Bleached Bonytongue","Typhoon Shrimp","Salt Cellar","Abalathian Pipira","Flood Tuna","",""
478,"●銛",70,"Salt Shark","Bleached Bonytongue","Rock Oyster","White Sturgeon","Steel Loach","Mercenary Crab","",""
479,"●銛",70,"King's Mantle","Salt Urchin","Carpenter Crab","Tithe Collector","Ivory Sole","Ashfish","",""
480,"●銛",70,"Horned Turban","Swordtip","Spiny Lobster","Bashful Batfish","Mitsukuri Shark","Thousandfang","Tiny Tatsunoko",""
481,"●銛",70,"Doman Bubble Eye","Dragon Squeaker","Snipe Eel","Ichthyosaur","Cherubfish","Fangshi","",""
482,"●銛",70,"Dusk Herald","Glaring Perch","Fickle Krait","Flamefish","Eternal Eye","Soul of the Stallion","",""
483,"●銛",70,"Salt Cellar","Steel Loach","Abalathian Pipira","Ivory Sole","Silken Sunfish","Mosasaur","",""
484,"Mining",0,"","","","","","","",""
485,"Mining",60,"Gyr Abanian Alumen","Starcrack Sand","Cotter Dynasty Relic","","","","","Wind Crystal"
486,"Mining",65,"Gyr Abanian Mineral Water","Raw Kyanite","Beggar's Mythril Ore","Harpoon Head","","","","Wind Crystal"
487,"Mining",65,"Koppranickel Ore","Feather Iron Ore","Sparkstone","Hairpin Material","","","","Water Crystal"
488,"Mining",65,"Crescent Spring Water","Doman Iron Ore","Malleable Still Material","","","","","Fire Crystal"
489,"Quarrying",65,"Stiperstone","Koppranickel Sand","Slate","Pinch of Active Ingredients","","","","Earth Crystal"
490,"Quarrying",65,"Diatomite","Shisui Jewel","","","","","","Water Crystal"
491,"Mining",70,"Durium Ore","Serpentine","Sturdy Vat Material","","","","","Fire Crystal"
492,"Quarrying",70,"Perlite","Dacite","Yanxian Soil","","","","","Fire Crystal"
493,"Mining",70,"Molybdenum Ore","Hard Place Furnishing Materials","","","","","","Ice Crystal"
494,"Mining",70,"Almandine","Rhodolite","Yanxian Soil","","","","","Ice Crystal"
495,"Quarrying",70,"Durium Sand","Doman Iron Sand","Palladium Sand","Strong Steppe Spice","","","","Lightning Crystal"
496,"Mining",70,"Schorl","Yanxian Soil","","","","","","Lightning Crystal"
497,"Mining",60,"Raw Triphane","","","","","","",""
498,"Mining",65,"Raw Star Spinel","","","","","","",""
499,"Mining",70,"Raw Rhodonite","Pummelite","","","","","",""
500,"Mining",70,"Raw Imperial Jade","","","","","","",""
501,"Mining",70,"Raw Azurite","","","","","","",""
502,"Quarrying",70,"Ala Mhigan Salt Crystal","","","","","","",""
503,"Mining",70,"Chromite Ore","Gyr Abanian Spring Water","","","","","",""
504,"Mining",70,"Palladium Ore","","","","","","",""
505,"Harvesting",60,"Bloodhemp","Gyr Abanian Wheat","Starcrack Sand","Cotter Dynasty Relic","","","","Fire Crystal"
506,"Logging",65,"Beech Log","Loquat","Beech Branch","","","","","Fire Crystal"
507,"Logging",65,"Larch Log","Shiitake Mushroom","Sparkstone","Hairpin Material","","","","Water Crystal"
508,"Logging",65,"Pine Resin","Pine Log","Malleable Still Material","","","","","Wind Crystal"
509,"Harvesting",65,"Holy Basil","Kudzu Vine","Kudzu Root","Wild Popoto","Harpoon Head","","","Fire Crystal"
510,"Harvesting",65,"Soybeans","Cumin Seeds","Walker's Popoto","","","","","Water Crystal"
511,"Harvesting",65,"Gem Algae","Ruby Cotton Boll","Ama Nori","Shisui Jewel","","","","Water Crystal"
512,"Harvesting",65,"Mountain Popoto","Buckwheat Kernels","Green Leek","Sugar Beet","Pinch of Active Ingredients","","","Lightning Crystal"
513,"Logging",70,"Persimmon Leaf","Persimmon Log","Persimmon","Sturdy Vat Material","","","","Fire Crystal"
514,"Logging",70,"Zelkova Log","Hard Place Furnishing Materials","","","","","","Ice Crystal"
515,"Logging",70,"Torreya Branch","Yanxian Verbena","","","","","","Ice Crystal"
516,"Harvesting",70,"Gyr Abanian Carrot","Alyssum","Twincoon","","","","","Lightning Crystal"
517,"Harvesting",70,"Daikon Radish","Nagxian Cudweed","Yanxian Parsley","Doman Eggplant","","","","Wind Crystal"
518,"Harvesting",70,"Windtea Leaves","Countess Tea Leaves","Yanxian Verbena","","","","","Wind Crystal"
519,"Harvesting",70,"Sun Cabbage","Fennel","Nipplewort","Chickweed","Strong Steppe Spice","","","Earth Crystal"
520,"Harvesting",70,"Doman Yellow","Yanxian Verbena","","","","","","Earth Crystal"
521,"Mining",0,"","","","","","","",""
522,"Logging",65,"Bamboo Shoot","","","","","","",""
523,"Logging",70,"Othardian Plum","","","","","","",""
524,"Harvesting",70,"Hallowed Basil","","","","","","",""
525,"Harvesting",70,"Lotus Root","","","","","","",""
526,"Harvesting",70,"Jhammel Ginger","Rhalgr's Streak","","","","","",""
527,"Logging",70,"Torreya Log","","","","","","",""
528,"Harvesting",70,"Rhea","Azim Cotton Boll","","","","","",""
529,"Harvesting",70,"Ruby Tide Kelp","Nanoriso","","","","","","Water Crystal"
530,"●銛",70,"Eastern Sea Pickle","Horned Turban","Corpse-eater","Spiny Lobster","Motley Beakfish","Snailfish","",""
531,"Mining",60,"Peaks Pigment","Yellow Kudzu Root","","","","","","Earth Crystal"
532,"Harvesting",60,"Peaks Pigment","Yellow Kudzu Root","","","","","","Lightning Crystal"
533,"Mining",60,"Shishu Koban","","","","","","","Water Crystal"
534,"Harvesting",60,"Shishu Koban","","","","","","","Water Crystal"
535,"Mining",70,"Nightsteel Ore","Hawk's Eye","","","","","",""
536,"Mining",70,"Silvergrace Ore","Azim Spring Water","","","","","",""
537,"Logging",70,"Black Willow Log","Hardened Veteran Tree Sap","","","","","",""
538,"Harvesting",70,"Hingan Flax","","","","","","",""
539,"Mining",0,"","","","","","","",""
540,"Mining",0,"","","","","","","",""
541,"Quarrying",60,"Steppe Coal","Pure White Silex","Steppe Copper Ore","Vibrant Steppe Glowstone","Red Malachite","","","Lightning Crystal"
542,"Quarrying",60,"Steppe Geode","Steppe Whetstone","Steppe Slab","Steppe Obsidian","Dawn Dust","Dubious Dirt","","Lightning Crystal"
543,"Quarrying",60,"Raw Azimite","Steppe Soapstone","Steppe Cinnabar","Crystal-clear Rock Salt","Steppe Mudstone Whetstone","Mondite","","Lightning Crystal"
544,"Quarrying",60,"Steppe Rock Salt","Steppe Clay","Steppe Iron Ore","Flat Stone","Skystone","","","Lightning Crystal"
545,"Harvesting",60,"Dry Branch","Steppe Rattan Lumber","Steppe Vine","Fragrant Steppe Wildgrass","Azim Strawberry","","","Lightning Crystal"
546,"Harvesting",60,"Yol Feather","Grazing Grass","Sturdy Vine","Steppe Flatweed","Duskglow Cocoon","Odd Herb","","Lightning Crystal"
547,"Harvesting",60,"Steppe Candyfruit","Steppe Onion","Steppe Wildgrass","Fragrant Steppe Herb","Ripe Steppe Fruit","Straight Shoot","","Lightning Crystal"
548,"Harvesting",60,"Verdant Branch","Edible Bud","Steppe Hay","Steppe Tea Leaves","Scarlet Flax","","","Lightning Crystal"
549,"Quarrying",60,"Steppe Mica","Steppe Spring Water","Steppe Jade","Ultramarine Ore","Lava Rock","","","Lightning Crystal"
550,"Harvesting",60,"Steppe Safflowers","Fava Beans","Steppe Radish","Fibrous Melon","Steppe Sedge","","","Lightning Crystal"
551,"Mining",65,"Phial of Thermal Fluid","","","","","","","Ice Crystal"
552,"Harvesting",65,"Phial of Thermal Fluid","","","","","","","Ice Crystal"
553,"Quarrying",65,"Cloudkin Feather","","","","","","","Earth Crystal"
554,"Harvesting",65,"Cloudkin Feather","","","","","","","Earth Crystal"
555,"Mining",70,"Gyr Abanian Ore","","","","","","",""
556,"Mining",70,"Evergleam Ore","","","","","","",""
557,"Logging",70,"Urunday Log","","","","","","",""
558,"Harvesting",70,"Yanxian Cotton Boll","","","","","","",""
559,"Harvesting",75,"pinch of shadow pepper","pinch of fine shadow pepper","","","","","",""
560,"Harvesting",75,"sprig of Kholusian sage","","","","","","",""
561,"Logging",75,"piece of Kholusian driftwood","piece of sturdy Kholusian driftwood","","","","","",""
562,"Logging",75,"pot of cloudpuff sap","pot of superlative cloudpuff sap","","","","","",""
563,"Logging",75,"waterlogged log","","","","","","",""
564,"Harvesting",75,"magicked seed","","","","","","",""
565,"Harvesting",75,"eye of Yx'Lokwa","glistening eye of Yx'Lokwa","","","","","",""
566,"Harvesting",75,"portion of Rak'tika aloe","","","","","","",""
567,"Logging",75,"clump of dream algae","clump of potent dream algae","","","","","",""
568,"Logging",80,"piece of Amh Araeng deadwood","","","","","","",""
569,"Harvesting",80,"Greatwood oilseed","","","","","","",""
570,"Harvesting",80,"sprig of Mord's arsefluff","sprig of impeccable Mord's arsefluff","","","","","",""
571,"Logging",80,"log of Lakeland oak","log of robust Lakeland oak","","","","","",""
572,"Harvesting",80,"sprig of Elven herb","","","","","","",""
573,"Harvesting",80,"clump of lake grass","clump of lake grass sprouts","","","","","",""
574,"Mining",75,"raw callais","exquisite callais","","","","","",""
575,"Quarrying",75,"piece of Kholusian slag","","","","","","",""
576,"Mining",75,"chunk of Kholusian iron ore","chunk of exceptional Kholusian iron ore","","","","","",""
577,"Mining",75,"chunk of Voeburtite quartz","chunk of immaculate Voeburtite quartz","","","","","",""
578,"Mining",75,"chunk of pink sapphire","","","","","","",""
579,"Mining",75,"chunk of Il Mheg topaz","","","","","","",""
580,"Quarrying",75,"handful of poison-soaked gravel","handful of poison-coated gravel","","","","","",""
581,"Mining",75,"chunk of Rak'tika jade","","","","","","",""
582,"Quarrying",75,"Pip of the Protector","perfect Pip of the Protector","","","","","",""
583,"Quarrying",80,"chunk of puricon","","","","","","",""
584,"Mining",80,"chunk of Nabaathite ore","","","","","","",""
585,"Mining",80,"Talos component","untarnished Talos component","","","","","",""
586,"Mining",80,"piece of useful-looking debris","piece of sturdy-looking debris","","","","","",""
587,"Mining",80,"chunk of prasiolite","","","","","","",""
588,"Mining",80,"Source salt crystal","Source salt geode","","","","","",""
589,"Mining",0,"","","","","","","",""
590,"Mining",0,"","","","","","","",""
591,"Quarrying",70,"Animal Trace","Yellow Alumen","Coarse Saltpeter","","","Amh Araeng Seasonings","Airship Fitting Components","Wind Crystal"
592,"Mining",75,"Highland Spring Water","Megafauna Leftovers","Ancient Animal Skin","","","Truegold Ore","","Water Crystal"
593,"Mining",75,"Animal Droppings","","","","","Bluespirit Ore","","Lightning Crystal"
594,"Quarrying",75,"","Truegold Sand","Hard Mudstone","","","","","Fire Crystal"
595,"Quarrying",75,"","Manasilver Sand","","","","","","Water Crystal"
596,"Mining",80,"Extra Effervescent Water","Megafauna Trace","","","","","","Water Crystal"
597,"Mining",80,"","","","","","Gale Rock","Thunder Rock","Water Crystal"
598,"Mining",80,"Underground Spring Water","","","","","Titancopper Ore","Dimythrite Ore","Lightning Crystal"
599,"Mining",80,"","","","","Solarite","","Thunder Rock","Lightning Crystal"
600,"Quarrying",80,"Black Aethersand","","Volcanic Tuff","","","","","Fire Crystal"
601,"Quarrying",80,"","","","","","Thunder Rock","Shade Quartz","Fire Crystal"
602,"Quarrying",80,"","Titancopper Sand","Dimythrite Sand","","","","","Wind Crystal"
603,"Mining",70,"","","","","","","","Raw Hematite"
604,"Mining",75,"","","","","","Raw Diaspore","",""
605,"Mining",75,"","","","","","","Raw Lazurite",""
606,"Mining",80,"","","","","","","Raw Triplite",""
607,"Mining",80,"","","","","","","","Raw Petalite"
608,"Mining",80,"","","","","","","Raw Onyx",""
609,"Mining",80,"","","","","","","Prismstone","Beryllium Ore"
610,"Mining",80,"","","Tungsten Ore","","","","",""
611,"Harvesting",70,"Animal Trace","","Night Pepper","","","Amh Araeng Seasonings","Airship Fitting Components","Fire Crystal"
612,"Logging",75,"","Frantoio","","","","","","Earth Crystal"
613,"Logging",75,"","Pixie Apple","","","","Miracle Apple Log","","Water Crystal"
614,"Logging",75,"","","","","White Oak Branch","White Oak Log","","Ice Crystal"
615,"Logging",75,"","Gianthive Chip","","","","White Ash Log","","Wind Crystal"
616,"Harvesting",75,"Animal Droppings","","","Bright Flax","","","Purple Carrot","Earth Crystal"
617,"Harvesting",75,"Megafauna Leftovers","Blood Tomato","Garden Beet","Iridescent Cocoon","","Curly Parsley","Ancient Animal Skin","Water Crystal"
618,"Harvesting",75,"","","Upland Wheat","","","","","Ice Crystal"
619,"Harvesting",75,"","Royal Grapes","","Pixie Floss Boll","","","Creamtop Mushroom","Wind Crystal"
620,"Logging",80,"","","Amber Cloves","","","Sandteak Log","","Fire Crystal"
621,"Logging",80,"","Harcot","","","","Lignum Vitae Log","","Earth Crystal"
622,"Harvesting",80,"","","","","","Bog Sage","Levin Mint","Earth Crystal"
623,"Harvesting",80,"Sweet Alyssum","Megafauna Trace","","","","Fernleaf Lavender","","Wind Crystal"
624,"Harvesting",80,"Sweet Marjoram","","","","","","Levin Mint","Wind Crystal"
625,"Harvesting",80,"Black Aethersand","Coffee Beans","Bomba Rice","Dwarven Cotton Boll","","","","Ice Crystal"
626,"Harvesting",80,"","","","","","Levin Mint","White Clay","Ice Crystal"
627,"Logging",90,"Haritaki","Prime Haritaki","","","","","",""
628,"Harvesting",75,"","Broad Beans","","","","","",""
629,"Harvesting",75,"","","","","","Peppermint","",""
630,"Harvesting",80,"","","","","","","Russet Popoto",""
631,"Harvesting",80,"","","","","","Mist Spinach","",""
632,"Logging",80,"","Lemonette","","","","","",""
633,"Logging",80,"","","","","","Sandalwood Log","Sandalwood Sap",""
634,"Harvesting",80,"","","","Ethereal Cocoon","","","",""
635,"●銛",70,"Lilac Goby","Purple Ghost","Gazing Glass","Elven Spear","Lakelouse","Source Octopus","",""
636,"●銛",75,"Grey Carp","Shade Gudgeon","Lakethistle","Platinum Bream","Finned Eggplant","Wardenfish","",""
637,"●銛",75,"Skykisser","Viola Clam","Lakeland Cod","Geayi","Noblefish","Misteye","",""
638,"●銛",75,"Jenanna's Tear","Shade Axolotl","Daisy Turban","Little Flirt","Peallaidh","Voeburt Bichir","",""
639,"●銛",75,"Gilded Batfish","Mirrorfish","Glass Eel","Poecilia","Petalfish","Voeburt Salamander","",""
640,"●銛",80,"Bedskipper","Dandyfish","Mock Pixie","Hunter's Arrow","Fuathgobbler","Sauldia Ruby","",""
641,"●銛",80,"Paradise Crab","Saint Fathric's Ire","Queensgown","Flowering Kelpie","Ghoulfish","Measan Deala","",""
642,"●銛",80,"Big-eye","Dohn Horn","Aquabloom","Jester Fish","Blue Lightning","Maidenhair","",""
643,"●銛",80,"Ankle Snipper","Treescale","Ronkan Pleco","Gourmand Crab","Gatorl's Bead","Diamondtongue","",""
644,"●銛",80,"Everdark Bass","Hermit's Hood","Megapiranha","Hermit Crab","Lozatl Pirarucu","Anpa's Handmaid","",""
645,"●銛",75,"Purple Ghost","Lakelouse","Shade Gudgeon","Platinum Bream","Little Bismarck","Bothriolepis","",""
646,"●銛",80,"Dandyfish","Paradise Crab","Ghoulfish","Blue Lightning","Elder Pixie","Blue Mountain Bubble","",""
647,"●銛",80,"Gourmand Crab","Megapiranha","Rak'tika Goby","Diamondtongue","Anpa's Handmaid","Viis Ear","",""
648,"Harvesting",80,"Tiger Lily","Light Gerbera","","","","Lime Basil","","Earth Crystal"
649,"Logging",70,"Raven Coal","Kholusian Miscellany","","","","","","Ice Crystal"
650,"Quarrying",70,"Raven Coal","Kholusian Miscellany","","","","","","Fire Crystal"
651,"Harvesting",70,"Clinquant Stones","","","","","","","Water Crystal"
652,"Mining",70,"Clinquant Stones","","","","","","","Water Crystal"
653,"Logging",5,"Skybuilders' Yew Log","","","","","","",""
654,"Mining",5,"Skybuilders' Iron Ore","","","","","","",""
655,"Quarrying",15,"Skybuilders' Fine Sand","","","","","","",""
656,"Logging",35,"Skybuilders' Ash Log","","","","","","",""
657,"Harvesting",45,"Skybuilders' Flax","","","","","","",""
658,"Mining",35,"Skybuilders' Rock Salt","Skybuilders' Electrum Ore","","","","","",""
659,"Harvesting",15,"Skybuilders' Hemp","","","","","","",""
660,"Mining",45,"Skybuilders' Spring Water","","","","","","",""
661,"Quarrying",25,"Skybuilders' Iron Sand","","","","","","",""
662,"Logging",60,"Skybuilders' Camphorwood Log","","","","","","",""
663,"Harvesting",55,"Skybuilders' Straw","","","","","","",""
664,"Harvesting",55,"Skybuilders' Tea Leaves","","","","","","",""
665,"Mining",60,"Skybuilders' Hardsilver Ore","","","","","","",""
666,"Quarrying",55,"Skybuilders' Mythrite Sand","","","","","","",""
667,"Logging",65,"Skybuilders' Urunday Log","","","","","","",""
668,"Harvesting",70,"Skybuilders' Vine","Skybuilders' Adder","","","","","",""
669,"Mining",55,"Skybuilders' Dravanian Spring Water","","","","","","",""
670,"Harvesting",70,"Skybuilders' Horsetail","Skybuilders' Cocoon","","","","","",""
671,"Mining",65,"Skybuilders' Nightsteel Ore","Skybuilders' Ruby Sea Water","","","","","",""
672,"Mining",70,"Skybuilders' Molybdenum Ore","Skybuilders' Ala Mhigan Rock Salt","","","","","",""
673,"Quarrying",70,"Skybuilders' Durium Sand","","","","","","",""
