key,0,1,2,3,4,5,6,7,8,9,10,11
466,9,,,,,,,3178,,,,False
467,1,"The Fifth Lord",,,"The Fifth Lord",,,0,,,,False
468,9,,,,,,,0,,,,False
469,9,,,,,,,0,,,,False
470,5,"Ear Wiggle",,"Angry",,,,0,,,,False
471,5,"Hand to Heart",,"Fume",,,,0,,,,True
472,6,"sponge silkie",,"smallshell",,,,0,,,,False
473,6,"Chewy",,"demon brick",,,,0,,,,False
474,6,"weatherproof gaelicat",,"mammet #003G",,,,0,,,,False
475,6,"Nana bear",,"mini mole",,,,0,,,,False
476,6,"black hayate",,"pudgy puk",,,,0,,,,False
477,6,"koala joey",,"demon brick",,,,0,,,,False
478,6,"capybara pup",,"model vanguard",,,,0,,,,False
479,6,"Flag",,"demon brick",,,,0,,,,False
480,6,"corgi",,"baby bat",,,,0,,,,False
481,6,"silver dasher",,"mammet #003G",,,,0,,,,False
482,6,"greener gleaner",,"demon brick",,,,0,,,,False
483,6,"wind-up Arkasodara",,"wide-eyed fawn",,,,0,,,,False
484,6,"wind-up Grebuloff",,"demon brick",,,,0,,,,False
485,6,"Findingway",,"wide-eyed fawn",,,,0,,,,False
486,6,"optimus Omicron",,"pudgy puk",,,,0,,,,False
487,6,"wind-up Omega-M",,"bite-sized pudding",,,,0,,,,False
488,6,"wind-up Omega-F",,"bite-sized pudding",,,,0,,,,False
489,6,"OMG",,"buffalo calf",,,,0,,,,False
490,6,"wind-up Alpha",,"mammet #001",,,,0,,,,False
491,6,"wind-up Krile",,"mammet #003L",,,,0,,,,False
492,6,"wind-up Moenbryda",,"mammet #001",,,,0,,,,False
493,6,"wind-up gentleman",,"mammet #001",,,,0,,,,False
494,6,"wind-up Nanamo",,"dust bunny",,,,0,,,,False
495,6,"wind-up Haurchefant",,"mammet #001",,,,0,,,,False
496,6,"wind-up Aymeric",,"mammet #001",,,,0,,,,False
497,6,"wind-up Estinien",,"bite-sized pudding",,,,0,,,,False
498,6,"wind-up Nero tol Scaeva",,"bluebird",,,,0,,,,False
499,6,"wind-up leader",,"dust bunny",,,,0,,,,False
500,6,"wind-up leader",,"dust bunny",,,,0,,,,False
501,6,"wind-up leader",,"dust bunny",,,,0,,,,False
502,9,,,,,,,0,,,,True
503,11,,,,,,,0,,,,True
504,11,,,,,,,0,,,,True
505,9,,,,,,,0,,,,True
506,11,,,,,,,0,,,,True
507,11,,,,,,,0,,,,True
508,11,,,,,,,0,,,,True
509,11,,,,,,,0,,,,True
510,11,,,,,,,0,,,,True
511,9,,,,,,,0,,,,True
512,11,,,,,,,0,,,,True
513,11,,,,,,,0,,,,True
514,9,,,,,,,0,,,,True
515,11,,,,,,,0,,,,True
516,11,,,,,,,0,,,,True
517,11,,,,,,,0,,,,True
518,11,,,,,,,0,,,,True
519,11,,,,,,,0,,,,True
520,9,,,,,,,0,,,,True
521,9,,,,,,,0,,,,True
522,9,,,,,,,0,,,,False
523,9,,,,,,,0,,,,True
524,9,,,,,,,0,,,,False
525,9,,,,,,,0,,,,False
526,9,,,,,,,0,,,,False
527,9,,,,,,,0,,,,True
528,9,,,,,,,0,,,,False
529,9,,,,,,,2758,,,,False
530,9,,,,,,,2245,,,,False
531,9,,,,,,,2181,,,,False
532,5,"Reference",,"No",,,,0,,,,False
533,5,"Slump",,"Fume",,,,0,,,,True
534,6,"private pachypodium",,"mammet #003G",,,,0,,,,False
535,6,"Shiromaru",,"smallshell",,,,0,,,,False
536,6,"Kuromaru",,"smallshell",,,,0,,,,False
537,6,"private moai",,"mini mole",,,,0,,,,False
538,6,"wind-up Azeyma",,"buffalo calf",,,,0,,,,False
539,6,"wind-up Halone",,"buffalo calf",,,,0,,,,False
540,6,"wind-up Oschon",,"buffalo calf",,,,0,,,,False
541,6,"gravel golem",,"mini mole",,,,0,,,,False
542,6,"mummy's little mummy",,"pudgy puk","baby bat",,,0,,,,False
543,6,"Fenrir pup",,"fledgling apkallu",,,,0,,,,False
544,6,"little leannan",,"pudgy puk",,,,0,,,,False
545,6,"dwarf rabbit",,"model vanguard",,,,0,,,,False
546,6,"meerkat",,"mammet #003G",,,,0,,,,False
547,6,"assassin fry",,"mammet #003G",,,,0,,,,False
548,6,"owlet",,"pudgy puk","wolf pup",,,0,,,,False
549,6,"hunting hawk",,"infant imp",,,,0,,,,False
550,6,"blue-footed booby",,"demon brick",,,,0,,,,False
551,6,"dress-up Y'shtola",,"morbol seedling",,,,0,,,,False
552,6,"dress-up Thancred",,"bite-sized pudding",,,,0,,,,False
553,6,"wind-up Louisoix",,"flame hatchling",,,,0,,,,False
554,6,"dress-up Alisaie",,"bite-sized pudding",,,,0,,,,False
555,6,"wind-up Godbert",,"mammet #003L",,,,0,,,,True
556,6,"wind-up Iceheart",,"morbol seedling",,,,0,,,,False
557,6,"wind-up Yugiri",,"morbol seedling",,,,0,,,,False
558,6,"wind-up Edda",,"mammet #003G",,,,0,,,,False
559,6,"wind-up Zhloe",,"bite-sized pudding",,,,0,,,,False
560,6,"wind-up G'raha Tia",,"mammet #001",,,,0,,,,False
561,6,"Midgardsormr",,"mammet #001",,,,0,,,,False
562,6,"wind-up Hraesvelgr",,"morbol seedling",,,,0,,,,True
563,6,"wind-up Nidhogg",,"morbol seedling",,,,0,,,,True
564,6,"pink Bean",,"Cait Sith doll",,,,0,,,,True
565,6,"Pegwin",,"Cait Sith doll",,,,0,,,,True
566,6,"Torgal pup",,"mammet #001",,,,0,,,,True
567,9,,,,,,,0,,,,False
568,9,,,,,,,0,,,,False
569,9,,,,,,,0,,,,False
570,9,,,,,,,0,,,,False
571,9,,,,,,,0,,,,False
572,9,,,,,,,0,,,,False
573,9,,,,,,,0,,,,False
574,9,,,,,,,0,,,,False
575,9,,,,,,,0,,,,True
576,9,,,,,,,0,,,,True
577,9,,,,,,,0,,,,True
578,9,,,,,,,0,,,,True
579,9,,,,,,,0,,,,True
580,9,,,,,,,0,,,,True
581,11,,,,,,,0,,,,True
582,11,,,,,,,0,,,,True
583,9,,,,,,,0,,,,True
584,11,,,,,,,0,,,,True
585,11,,,,,,,0,,,,True
586,11,,,,,,,0,,,,True
587,11,,,,,,,0,,,,True
588,11,,,,,,,0,,,,True
589,9,,,,,,,0,,,,True
590,11,,,,,,,0,,,,True
591,11,,,,,,,0,,,,True
592,9,,,,,,,0,,,,True
593,11,,,,,,,0,,,,True
594,11,,,,,,,0,,,,True
595,11,,,,,,,0,,,,True
596,11,,,,,,,0,,,,True
597,11,,,,,,,0,,,,True
598,9,,,,,,,0,,,,True
599,11,,,,,,,0,,,,True
600,11,,,,,,,0,,,,True
601,9,,,,,,,0,,,,True
602,11,,,,,,,0,,,,True
603,11,,,,,,,0,,,,True
604,11,,,,,,,0,,,,True
605,11,,,,,,,0,,,,True
606,11,,,,,,,0,,,,True
607,9,,,,,,,0,,,,True
608,0,,,,,,,0,,,,False
609,0,,,,,,,0,,,,False
610,0,,,,,,,0,,,,False
611,0,,,,,,,0,,,,False
612,0,,,,,,,0,,,,False
613,0,,,,,,,0,,,,False
614,0,,,,,,,0,,,,False
615,0,,,,,,,0,,,,False
616,0,,,,,,,0,,,,False
617,0,,,,,,,0,,,,False
618,0,,,,,,,0,,,,False
619,0,,,,,,,0,,,,False
620,0,,,,,,,0,,,,False
621,0,,,,,,,0,,,,False
622,0,,,,,,,0,,,,False
623,0,,,,,,,0,,,,False
624,0,,,,,,,0,,,,False
625,0,,,,,,,0,,,,False
626,0,,,,,,,0,,,,False
627,5,"Eat Chocolate",,"Cheer",,,,0,,,,False
628,5,"Deride",,"Doubt",,,,0,,,,False
629,5,"Wow",,"No",,,,0,,,,False
630,5,"Eat Pumpkin Cookie",,"Cheer",,,,0,,,,False
631,5,"Little Ladies' Dance",,"Cheer",,,,0,,,,False
632,5,"Frighten",,"Cheer",,,,0,,,,False
633,5,"Jump for Joy 1",,"Doubt",,,,0,,,,False
634,5,"Jump for Joy 2",,"Doubt",,,,0,,,,False
635,5,"Jump for Joy 3",,"Doubt",,,,0,,,,False
636,5,"Jump for Joy 4",,"Doubt",,,,0,,,,False
637,5,"Jump for Joy 5",,"Doubt",,,,0,,,,False
638,5,"Lop Hop",,"Angry",,,,0,,,,False
639,5,"Eat Chicken",,"Doubt",,,,0,,,,True
640,5,"Love Heart",,"Angry",,,,0,,,,True
641,5,"Humble Triumph",,"No",,,,0,,,,False
642,5,"Victory Reveal",,"Blush",,,,0,,,,True
643,6,"repulu",,"smallshell",,,,0,,,,False
644,6,"uolosapa",,"smallshell",,,,0,,,,False
645,6,"coblyn larva",,"mammet #003G",,,,0,,,,False
646,6,"Kydonia Strolls",,"baby bat",,,,0,,,,False
647,6,"wind-up PuPu",,"mammet #001",,,,0,,,,False
648,6,"puffin",,"pudgy puk",,,,0,,,,False
649,6,"chimpanzee",,"baby bat",,,,0,,,,False
650,6,"tiny rat",,"mammet #003G",,,,0,,,,False
651,6,"baby bun",,"mammet #003G",,,,0,,,,False
652,6,"chigoe larva",,"mammet #001",,,,0,,,,False
653,6,"black coeurl",,"bluebird",,,,0,,,,False
654,6,"baby raptor",,"mammet #003G",,,,0,,,,False
655,6,"minute mindflayer",,"demon brick",,,,0,,,,False
656,6,"unicolt",,"pudgy puk","smallshell",,,0,,,,False
657,6,"Gestahl",,"demon brick",,,,0,,,,False
658,6,"wind-up Lyse",,"mammet #003L",,,,0,,,,False
659,6,"wind-up Hien",,"bite-sized pudding",,,,0,,,,False
660,6,"dress-up Yugiri",,"mammet #003L",,,,0,,,,False
661,6,"wind-up Gosetsu",,"mammet #003L",,,,0,,,,False
662,6,"wind-up Yotsuyu",,"morbol seedling",,,,0,,,,True
663,6,"mock-up Grynewaht",,"pudgy puk","odder otter",,,0,,,,False
664,6,"dress-up Raubahn",,"mammet #001",,,,0,,,,False
665,6,"wind-up Magnai",,"mini mole",,,,0,,,,False
666,6,"wind-up Cirina",,"mammet #003L",,,,0,,,,False
667,6,"wind-up Sadu",,"mini mole",,,,0,,,,False
668,6,"dress-up Tataru",,"morbol seedling",,,,0,,,,True
669,6,"wind-up Suzaku",,"morbol seedling",,,,0,,,,True
670,6,"brave new Y'shtola",,"mammet #003L",,,,0,,,,False
671,6,"brave new Urianger",,"bite-sized pudding",,,,0,,,,False
672,6,"dress-up Estinien",,"infant imp",,,,0,,,,False
673,6,"wind-up Lyna",,"morbol seedling",,,,0,,,,True
674,6,"wind-up Runar",,"morbol seedling",,,,0,,,,True
675,6,"wind-up Dulia-Chai",,"morbol seedling",,,,0,,,,True
676,6,"wind-up Ryne",,"buffalo calf",,,,0,,,,False
677,6,"wind-up Gaia",,"buffalo calf",,,,0,,,,False
678,6,"wind-up Mystel",,"mammet #001",,,,0,,,,False
679,6,"wind-up Ardbert",,"mammet #003L",,,,0,,,,False
680,6,"clockwork Solus",,"mammet #003L",,,,0,,,,False
681,9,,,,,,,0,,,,False
682,9,,,,,,,0,,,,False
683,9,,,,,,,0,,,,True
684,9,,,,,,,0,,,,True
685,9,,,,,,,0,,,,True
686,11,,,,,,,0,,,,True
687,11,,,,,,,0,,,,True
688,9,,,,,,,0,,,,True
689,11,,,,,,,0,,,,True
690,11,,,,,,,0,,,,True
691,11,,,,,,,0,,,,True
692,11,,,,,,,0,,,,True
693,11,,,,,,,0,,,,True
694,9,,,,,,,0,,,,False
695,9,,,,,,,0,,,,False
696,9,,,,,,,0,,,,False
697,9,,,,,,,0,,,,False
698,9,,,,,,,0,,,,False
699,9,,,,,,,0,,,,False
700,9,,,,,,,0,,,,False
701,9,,,,,,,0,,,,False
702,9,,,,,,,0,,,,False
703,1,"Enter the Viper",,,"Enter the Viper",,,0,,,,False
704,1,"The Joy of Pictomancy",,,"The Joy of Pictomancy",,,0,,,,False
705,1,"Vengeance of the Viper",,,"Vengeance of the Viper",,,0,,,,False
706,1,"Somewhere Only She Knows",,,"Somewhere Only She Knows",,,0,,,,False
707,5,"Advent of Light",,"Doubt",,,,0,,,,False
708,0,,,,,,,0,,,,False
709,0,,,,,,,0,,,,False
710,0,,,,,,,0,,,,False
711,0,,,,,,,0,,,,False
712,0,,,,,,,0,,,,False
713,0,,,,,,,0,,,,False
714,0,,,,,,,0,,,,False
715,0,,,,,,,0,,,,False
716,0,,,,,,,0,,,,False
717,0,,,,,,,0,,,,False
718,0,,,,,,,0,,,,False
719,0,,,,,,,0,,,,False
720,5,"All Saints' Charm",,"Cheer",,,,0,,,,False
721,5,"Uchiwasshoi",,"Angry",,,,0,,,,True
722,5,"Attend",,"Fume",,,,0,,,,True
723,5,"Water",,"Poke",,,,0,,,,False
724,5,"Shake Drink",,"Wave",,,,0,,,,False
725,5,"Pose of the Unbound",,"Angry",,,,0,,,,False
726,5,"Bouquet",,"Angry",,,,0,,,,True
727,5,"Ohokaliy",,"Angry",,,,0,,,,False
728,0,,,,,,,0,,,,False
729,6,"dolphin calf",,"flame hatchling",,,,0,,,,False
730,6,"starbird",,"pudgy puk",,,,0,,,,False
731,6,"Nagxian cat",,"gravel golem",,,,0,,,,False
732,6,"wind-up Vrtra",,"morbol seedling",,,,0,,,,True
733,6,"crabe de la crabe",,"demon brick",,,,0,,,,False
734,6,"Prince Lunatender",,"pudgy puk",,,,0,,,,False
735,6,"wind-up herois",,"mammet #001",,,,0,,,,False
736,6,"royal lunatender",,"model vanguard",,,,0,,,,False
737,6,"wind-up philos",,"model vanguard",,,,0,,,,False
738,6,"wind-up Erichthonios",,"buffalo calf",,,,0,,,,False
739,6,"wind-up Aidoneus",,"model vanguard",,,,0,,,,False
740,6,"wind-up Athena",,"buffalo calf",,,,0,,,,False
741,6,"vicarious vacationer",,"baby raptor",,,,0,,,,False
742,6,"Hydaelyn idol",,"morbol seedling",,,,0,,,,True
743,6,"Zodiark idol",,"morbol seedling",,,,0,,,,True
744,6,"wind-up Fourchenault",,"morbol seedling",,,,0,,,,True
745,6,"alpaca cria",,"goobbue sproutling",,,,0,,,,False
746,6,"Ilyikty'i",,"goobbue sproutling",,,,0,,,,False
747,6,"quetzal",,"demon brick",,,,0,,,,False
748,6,"Squeak the Coyote",,"baby bun",,,,0,,,,True
749,6,"the Cornservant",,"mammet #001",,,,0,,,,False
750,6,"tankardtender",,"pudgy puk",,,,0,,,,False
751,6,"bluecoat cat",,"gravel golem",,,,0,,,,False
752,6,"tin sentry T1",,"pudgy puk",,,,0,,,,False
753,6,"brushed-up Krile",,"mammet #003L",,,,0,,,,True
754,6,"wind-up Zero",,"morbol seedling",,,,0,,,,True
755,6,"wind-up Erenville",,"morbol seedling",,,,0,,,,True
756,9,,,,,,,0,,,,True
757,9,,,,,,,0,,,,True
758,9,,,,,,,0,,,,True
759,11,,,,,,,0,,,,True
760,11,,,,,,,0,,,,True
761,9,,,,,,,0,,,,True
762,11,,,,,,,0,,,,True
763,11,,,,,,,0,,,,True
764,11,,,,,,,0,,,,True
765,11,,,,,,,0,,,,True
766,11,,,,,,,0,,,,True
767,9,,,,,,,0,,,,False
768,9,,,,,,,0,,,,False
769,9,,,,,,,0,,,,False
770,9,,,,,,,0,,,,False
771,9,,,,,,,0,,,,False
772,9,,,,,,,1929,,,,False
773,9,,,,,,,1929,,,,False
774,9,,,,,,,1930,,,,False
775,9,,,,,,,1930,,,,False
776,9,,,,,,,0,,,,False
777,9,,,,,,,0,,,,False
778,9,,,,,,,0,,,,False
779,9,,,,,,,0,,,,False
780,9,,,,,,,0,,,,False
781,9,,,,,,,0,,,,False
782,9,,,,,,,0,,,,False
783,9,,,,,,,0,,,,False
784,0,,,,,,,0,,,,False
785,0,,,,,,,0,,,,False
786,0,,,,,,,0,,,,False
787,0,,,,,,,0,,,,False
788,0,,,,,,,0,,,,False
789,0,,,,,,,0,,,,False
790,0,,,,,,,0,,,,False
791,0,,,,,,,0,,,,False
792,0,,,,,,,0,,,,False
793,0,,,,,,,0,,,,False
794,0,,,,,,,0,,,,False
795,0,,,,,,,0,,,,False
796,0,,,,,,,0,,,,False
797,0,,,,,,,0,,,,False
798,0,,,,,,,0,,,,False
799,0,,,,,,,0,,,,False
800,0,,,,,,,0,,,,False
801,0,,,,,,,0,,,,False
802,0,,,,,,,0,,,,False
803,0,,,,,,,0,,,,False
804,0,,,,,,,0,,,,False
805,0,,,,,,,0,,,,False
806,0,,,,,,,0,,,,False
807,0,,,,,,,0,,,,False
808,0,,,,,,,0,,,,False
809,0,,,,,,,0,,,,False
810,0,,,,,,,0,,,,False
811,0,,,,,,,0,,,,False
812,0,,,,,,,0,,,,False
813,0,,,,,,,0,,,,False
814,0,,,,,,,0,,,,False
815,0,,,,,,,0,,,,False
816,5,"Fry Egg",,"Doubt",,,,0,,,,False
817,5,"Visage Capture",,"Disappointed",,,,0,,,,False
818,5,"Overreact",,"Angry",,,,0,,,,True
819,5,"Twirl",,"Me",,,,0,,,,False
820,5,"Dazed",,"Fume",,,,0,,,,True
821,5,"Rage",,"Happy",,,,0,,,,False
822,6,"wind-up sasquatch",,"black coeurl",,,,0,,,,False
823,6,"Black Kitten",,"buffalo calf",,,,0,,,,False
824,6,"Tora-jiro",,"gravel golem",,,,0,,,,False
825,6,"the Behelmeted Serpent of Ronka",,"wide-eyed fawn",,,,0,,,,False
826,6,"the Behatted Serpent of Ronka",,"wide-eyed fawn",,,,0,,,,False
827,6,"anteater",,"baby bat",,,,0,,,,False
828,6,"hippo calf",,"pudgy puk",,,,0,,,,False
829,6,"wind-up kangaroo",,"demon brick",,,,0,,,,False
830,6,"shshuye",,"pudgy puk",,,,0,,,,False
831,6,"aurelia polyp",,"mammet #003G",,,,0,,,,False
832,6,"domakin",,"demon brick",,,,0,,,,False
833,6,"Laladile",,"flame hatchling",,,,0,,,,False
834,6,"petit punutiy",,"pudgy puk",,,,0,,,,False
835,6,"toco toquito",,"mammet #003G",,,,0,,,,False
836,6,"wind-up Ifrit",,"mini mole",,,,0,,,,False
837,6,"wind-up Garuda",,"mini mole",,,,0,,,,False
838,6,"wind-up Titan",,"mini mole",,,,0,,,,False
839,6,"wind-up Leviathan",,"mini mole",,,,0,,,,False
840,6,"wind-up Ramuh",,"mini mole",,,,0,,,,False
841,6,"wind-up Shiva",,"mini mole",,,,0,,,,False
842,6,"wind-up Odin",,"dust bunny",,,,0,,,,False
843,6,"wind-up Bismarck",,"mini mole",,,,0,,,,False
844,6,"wind-up Ravana",,"mini mole",,,,0,,,,False
845,6,"wind-up Susano",,"mini mole",,,,0,,,,False
846,6,"wind-up Lakshmi",,"mini mole",,,,0,,,,False
847,6,"wind-up Themis",,"mammet #001",,,,0,,,,False
848,6,"wind-up Pelupelu",,"wide-eyed fawn",,,,0,,,,False
849,6,"tin soldier S3",,"baby bat",,,,0,,,,False
850,6,"Allagan melon",,"mammet #003G",,,,0,,,,False
851,6,"the Deathservant",,"mammet #001",,,,0,,,,False
852,9,,,,,,,0,,,,True
853,9,,,,,,,0,,,,True
854,9,,,,,,,0,,,,True
855,11,,,,,,,0,,,,True
856,11,,,,,,,0,,,,True
857,9,,,,,,,0,,,,True
858,11,,,,,,,0,,,,True
859,11,,,,,,,0,,,,True
860,11,,,,,,,0,,,,True
861,11,,,,,,,0,,,,True
862,11,,,,,,,0,,,,True
863,9,,,,,,,0,,,,True
864,11,,,,,,,0,,,,True
865,11,,,,,,,0,,,,True
866,9,,,,,,,0,,,,True
867,11,,,,,,,0,,,,True
868,11,,,,,,,0,,,,True
869,11,,,,,,,0,,,,True
870,11,,,,,,,0,,,,True
871,11,,,,,,,0,,,,True
872,4,,,"Copperbell Mines","Futures Rewritten (Ultimate)",,,0,,,,False
873,9,,,,,,,0,,,,False
874,9,,,,,,,1580,,,,False
875,9,,,,,,,1657,,,,False
876,9,,,,,,,2049,,,,False
877,9,,,,,,,2051,,,,False
878,9,,,,,,,0,,,,False
879,9,,,,,,,0,,,,False
880,0,,,,,,,0,,,,False
881,2,,,,,,,0,,,,True
882,5,"Limber Up",,"Sit on Ground",,,,0,,,,False
883,2,,,,,,,0,,,,False
884,5,"Pen",,"Fume",,,,0,,,,False
885,6,"Peridot Carbuncle",,"morbol seedling",,,,0,,,,False
886,6,"Heliodor Carbuncle",,"morbol seedling",,,,0,,,,False
887,6,"Gigi",,"mammet #001",,,,0,,,,False
888,6,"wind-up Shinryu",,"mini mole",,,,0,,,,False
889,6,"white whittret",,"pudgy puk","Byakko cub",,,0,,,,False
890,6,"wind-up Tsukuyomi",,"morbol seedling",,,,0,,,,True
891,6,"wind-up Fran",,"morbol seedling",,,,0,,,,True
892,6,"wind-up Fuath",,"model vanguard",,,,0,,,,False
893,6,"ancient one",,"pudgy puk",,,,0,,,,False
894,6,"gull",,"flame hatchling",,,,0,,,,False
895,6,"Senorita Sabotender",,"mammet #003L",,,,0,,,,True
896,6,"wind-up Gunnhildr",,"wind-up tonberry",,,,0,,,,False
897,6,"Caduceus",,"pudgy puk",,,,0,,,,False
898,6,"wind-up Scarmiglione",,"pudgy puk",,,,0,,,,False
899,6,"wind-up Cagnazzo",,"pudgy puk",,,,0,,,,False
900,6,"wind-up Barbariccia",,"mini mole",,,,0,,,,False
901,6,"wind-up Golbez",,"pudgy puk",,,,0,,,,False
902,6,"Psamathe",,"wind-up tonberry",,,,0,,,,False
903,6,"Naiad",,"wind-up tonberry",,,,0,,,,False
904,6,"Deimos",,"wind-up tonberry",,,,0,,,,False
905,6,"Ja Tiika leafkin",,"wide-eyed fawn",,,,0,,,,False
906,6,"wind-up Gulool Ja Ja",,"mammet #003L",,,,0,,,,True
907,6,"micro rover",,"wind-up goblin",,,,0,,,,False
908,6,"tipping tortoise",,"mammet #003G",,,,0,,,,False
909,6,"royal hound",,"pudgy puk",,,,0,,,,False
910,6,"Skallic uolosapa",,"wind-up tonberry",,,,0,,,,False
911,6,"Seikret fledgling",,"wind-up sylph",,,,0,,,,False
912,6,"Vigorwasp",,"wind-up sylph",,,,0,,,,False
913,6,"wind-up Feo Ul",,"mammet #003G",,,,0,,,,False
914,6,"mini yan",,"model vanguard",,,,0,,,,False
915,6,"gimme kitten",,"model vanguard",,,,0,,,,False
916,9,,,,,,,0,,,,False
917,9,,,,,,,0,,,,False
918,9,,,,,,,0,,,,True
919,11,,,,,,,0,,,,True
920,11,,,,,,,0,,,,True
921,9,,,,,,,0,,,,True
922,11,,,,,,,0,,,,True
923,11,,,,,,,0,,,,True
924,11,,,,,,,0,,,,True
925,11,,,,,,,0,,,,True
926,11,,,,,,,0,,,,True
927,9,,,,,,,0,,,,False
928,11,,,,,,,0,,,,False
929,11,,,,,,,0,,,,False
930,9,,,,,,,0,,,,False
931,11,,,,,,,0,,,,False
932,11,,,,,,,0,,,,False
933,11,,,,,,,0,,,,False
934,11,,,,,,,0,,,,False
935,11,,,,,,,0,,,,False
936,11,,,,,,,0,,,,False
937,11,,,,,,,0,,,,False
938,9,,,,,,,0,,,,False
939,9,,,,,,,3399,,,,False
940,9,,,,,,,0,,,,False
941,9,,,,,,,3809,,,,False
942,9,,,,,,,3811,,,,False
943,9,,,,,,,0,,,,False
944,9,,,,,,,0,,,,False
945,0,,,,,,,0,,,,False
946,0,,,,,,,0,,,,False
947,0,,,,,,,0,,,,False
948,0,,,,,,,0,,,,False
949,0,,,,,,,0,,,,False
950,0,,,,,,,0,,,,False
951,0,,,,,,,0,,,,False
952,0,,,,,,,0,,,,False
953,0,,,,,,,0,,,,False
954,0,,,,,,,0,,,,False
955,0,,,,,,,0,,,,False
956,0,,,,,,,0,,,,False
957,0,,,,,,,0,,,,False
958,0,,,,,,,0,,,,False
959,0,,,,,,,0,,,,False
960,0,,,,,,,0,,,,False
961,0,,,,,,,0,,,,False
962,0,,,,,,,0,,,,False
963,0,,,,,,,0,,,,False
964,0,,,,,,,0,,,,False
965,0,,,,,,,0,,,,False
966,0,,,,,,,0,,,,False
967,0,,,,,,,0,,,,False
968,0,,,,,,,0,,,,False
969,0,,,,,,,0,,,,False
970,0,,,,,,,0,,,,False
971,0,,,,,,,0,,,,False
972,0,,,,,,,0,,,,False
973,0,,,,,,,0,,,,False
974,0,,,,,,,0,,,,False
975,0,,,,,,,0,,,,False
976,0,,,,,,,0,,,,False
977,0,,,,,,,0,,,,False
978,0,,,,,,,0,,,,False
979,0,,,,,,,0,,,,False
980,0,,,,,,,0,,,,False
981,0,,,,,,,0,,,,False
982,0,,,,,,,0,,,,False
983,0,,,,,,,0,,,,False
984,0,,,,,,,0,,,,False
985,0,,,,,,,0,,,,False
986,0,,,,,,,0,,,,False
987,0,,,,,,,0,,,,False
988,0,,,,,,,0,,,,False
989,0,,,,,,,0,,,,False
990,0,,,,,,,0,,,,False
991,0,,,,,,,0,,,,False
992,0,,,,,,,0,,,,False
993,0,,,,,,,0,,,,False
994,0,,,,,,,0,,,,False
995,0,,,,,,,0,,,,False
996,0,,,,,,,0,,,,False
997,0,,,,,,,0,,,,False
998,0,,,,,,,0,,,,False
999,0,,,,,,,0,,,,False
1000,0,,,,,,,0,,,,False
