key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1174,4450,89,0,"ui/icon/061000/061412.tex",0,"A Bold Decision","","","","","","","","","","","","","","","","","","","","","","","",""
1175,4451,89,0,"ui/icon/061000/061412.tex",0,"Friends Gathered","ex4/aktkmg/aktkmg10210/aktkmg10210","ex4/aktkmg/aktkmg10220/aktkmg10220","ex4/aktkmg/aktkmg10230/aktkmg10230","ex4/aktkmg/aktkmg10240/aktkmg10240","ex4/aktkmg/aktkmg10250/aktkmg10250","","","","","","","","","","","","","","","","","","",""
1176,4452,89,0,"ui/icon/061000/061412.tex",0,"Unto the Heavens","ex4/aktkmg/aktkmg10310/aktkmg10310","ex4/aktkmg/aktkmg10320/aktkmg10320","ex4/aktkmg/aktkmg10330/aktkmg10330","ex4/aktkmg/aktkmg10340/aktkmg10340","ex4/aktkmg/aktkmg10350/aktkmg10350","","","","","","","","","","","","","","","","","","",""
1177,4453,89,0,"ui/icon/061000/061412.tex",0,"A §trαnge New World","ex4/aktkmg/aktkmg10410/aktkmg10410","","","","","","","","","","","","","","","","","","","","","","",""
1178,4454,89,0,"ui/icon/061000/061412.tex",0,"On Burdεned ωings","","","","","","","","","","","","","","","","","","","","","","","",""
1179,4455,89,0,"ui/icon/061000/061412.tex",0,"Α Test of Wιll","ex4/aktkmg/aktkmg10610/aktkmg10610","","","","","","","","","","","","","","","","","","","","","","",""
1180,4456,89,0,"ui/icon/061000/061412.tex",0,"Roads Pαved││Sacri┣ice","","","","","","","","","","","","","","","","","","","","","","","",""
1181,4457,89,0,"ui/icon/061000/061412.tex",0,"F//εsh AbanΔon┨Δ","","","","","","","","","","","","","","","","","","","","","","","",""
1182,4458,89,0,"ui/icon/061000/061412.tex",0,"Where Kn∞wledge Leads","ex4/aktkmg/aktkmg10910/aktkmg10910","","","","","","","","","","","","","","","","","","","","","","",""
1183,4459,90,0,"ui/icon/061000/061412.tex",0,"Vic┨οry  ̈ ̈ ̈╳, │̆││ε Lost","","","","","","","","","","","","","","","","","","","","","","","",""
1184,4460,90,0,"ui/icon/061000/061412.tex",0,"┣┨̈//̈ No┨ΦounΔ•••","ex4/aktkmg/aktkmg11110/aktkmg11110","","","","","","","","","","","","","","","","","","","","","","",""
1185,4461,90,0,"ui/icon/061000/061412.tex",0,"Hello, World","ex4/aktkmg/aktkmg11210/aktkmg11210","","","","","","","","","","","","","","","","","","","","","","",""
1186,4462,90,0,"ui/icon/061000/061412.tex",0,"Forge Ahead","","","","","","","","","","","","","","","","","","","","","","","",""
1187,4463,90,0,"ui/icon/061000/061412.tex",0,"You're Not Alone","ex4/aktkmg/aktkmg11410/aktkmg11410","ex4/aktkmg/aktkmg11420/aktkmg11420","ex4/aktkmg/aktkmg11430/aktkmg11430","ex4/aktkmg/aktkmg11440/aktkmg11440","","","","","","","","","","","","","","","","","","","",""
1188,4464,90,0,"ui/icon/061000/061412.tex",0,"Endwalker","ex4/aktkmg/aktkmg11510/aktkmg11510","ex4/bosgdz/bosgdz00010/bosgdz00010","ex4/bosgdz/bosgdz00020/bosgdz00020","ex4/aktkmg/aktkmg11520/aktkmg11520","ex4/aktkmg/aktkmg11525/aktkmg11525","ex4/aktkmg/aktkmg11530/aktkmg11530","ex4/aktkmg/aktkmg11540/aktkmg11540","ex4/aktkmg/aktkmg11550/aktkmg11550","ex4/aktkmg/aktkmg11560/aktkmg11560","ex4/aktkmg/aktkmg11570/aktkmg11570","ex4/aktkmg/aktkmg11580/aktkmg11580","","","","","","","","","","","","",""
1189,4526,90,0,"ui/icon/061000/061412.tex",0,"Newfound Adventure","ex4/aktkmh/aktkmh10110/aktkmh10110","ex4/aktkmh/aktkmh10120/aktkmh10120","ex4/aktkmh/aktkmh10130/aktkmh10130","","","","","","","","","","","","","","","","","","","","",""
1190,4527,90,0,"ui/icon/061000/061412.tex",0,"Bountiful Ruins","ex4/aktkmh/aktkmh10210/aktkmh10210","","","","","","","","","","","","","","","","","","","","","","",""
1191,4528,90,0,"ui/icon/061000/061412.tex",0,"Friends for the Road","ex4/aktkmh/aktkmh10320/aktkmh10320","ex4/aktkmh/aktkmh10310/aktkmh10310","ex4/aktkmh/aktkmh10330/aktkmh10330","","","","","","","","","","","","","","","","","","","","",""
1192,4529,90,0,"ui/icon/061000/061412.tex",0,"Alzadaal's Legacy","ex4/aktkmh/aktkmh10410/aktkmh10410","","","","","","","","","","","","","","","","","","","","","","",""
1193,4530,90,0,"ui/icon/061000/061412.tex",0,"A Brother's Grief","ex4/aktkmh/aktkmh10510/aktkmh10510","ex4/aktkmh/aktkmh10520/aktkmh10520","","","","","","","","","","","","","","","","","","","","","",""
1194,4531,90,0,"ui/icon/061000/061412.tex",0,"Sharing the Wealth","ex4/aktkmh/aktkmh10610/aktkmh10610","","","","","","","","","","","","","","","","","","","","","","",""
1195,4532,90,0,"ui/icon/061000/061412.tex",0,"Bridging the Rift","ex4/aktkmh/aktkmh10705/aktkmh10705","ex4/aktkmh/aktkmh10710/aktkmh10710","ex4/aktkmh/aktkmh10715/aktkmh10715","","","","","","","","","","","","","","","","","","","","",""
1196,4533,90,0,"ui/icon/061000/061412.tex",0,"Restricted Reading","ex4/aktkmh/aktkmh10810/aktkmh10810","ex4/aktkmh/aktkmh10820/aktkmh10820","","","","","","","","","","","","","","","","","","","","","",""
1197,4534,90,0,"ui/icon/061000/061412.tex",0,"Void Theory","ex4/aktkmh/aktkmh10910/aktkmh10910","ex4/aktkmh/aktkmh10920/aktkmh10920","","","","","","","","","","","","","","","","","","","","","",""
1198,4535,90,0,"ui/icon/061000/061412.tex",0,"A Satrap's Duty","ex4/aktkmh/aktkmh11010/aktkmh11010","ex4/aktkmh/aktkmh11020/aktkmh11020","","","","","","","","","","","","","","","","","","","","","",""
1199,4592,90,0,"ui/icon/061000/061412.tex",0,"In Search of Azdaja","ex4/aktkmi/aktkmi10110/aktkmi10110","ex4/aktkmi/aktkmi10120/aktkmi10120","ex4/dunzon/dunzon5d110/dunzon5d110","ex4/dunzon/dunzon5d120/dunzon5d120","ex4/dunzon/dunzon5d130/dunzon5d130","ex4/aktkmi/aktkmi10130/aktkmi10130","","","","","","","","","","","","","","","","","",""
1200,4593,90,0,"ui/icon/061000/061412.tex",0,"Shadowed Remnants","ex4/aktkmi/aktkmi10210/aktkmi10210","","","","","","","","","","","","","","","","","","","","","","",""
1201,4594,90,0,"ui/icon/061000/061412.tex",0,"Where Everything Begins","ex4/aktkmi/aktkmi10310/aktkmi10310","ex4/aktkmi/aktkmi10320/aktkmi10320","ex4/aktkmi/aktkmi10330/aktkmi10330","ex4/aktkmi/aktkmi10340/aktkmi10340","ex4/aktkmi/aktkmi10350/aktkmi10350","ex4/aktkmi/aktkmi10360/aktkmi10360","","","","","","","","","","","","","","","","","",""
1202,4595,90,0,"ui/icon/061000/061412.tex",0,"Groping in the Dark","ex4/aktkmi/aktkmi10410/aktkmi10410","ex4/aktkmi/aktkmi10415/aktkmi10415","","","","","","","","","","","","","","","","","","","","","",""
1203,4596,90,0,"ui/icon/061000/061412.tex",0,"Nowhere to Run","ex4/aktkmi/aktkmi10510/aktkmi10510","ex4/aktkmi/aktkmi10520/aktkmi10520","","","","","","","","","","","","","","","","","","","","","",""
1204,4597,90,0,"ui/icon/061000/061412.tex",0,"The Wind Rises","ex4/aktkmi/aktkmi10610/aktkmi10610","ex4/bosbar/bosbar00010/bosbar00010","ex4/bosbar/bosbar00020/bosbar00020","ex4/aktkmi/aktkmi10620/aktkmi10620","","","","","","","","","","","","","","","","","","","",""
1205,4598,90,0,"ui/icon/061000/061412.tex",0,"Return from the Void","ex4/aktkmi/aktkmi10705/aktkmi10705","ex4/aktkmi/aktkmi10710/aktkmi10710","","","","","","","","","","","","","","","","","","","","","",""
1206,4599,90,0,"ui/icon/061000/061412.tex",0,"A World with Light and Life","ex4/aktkmi/aktkmi10810/aktkmi10810","","","","","","","","","","","","","","","","","","","","","","",""
1207,4600,90,0,"ui/icon/061000/061412.tex",0,"Buried Memory","ex4/aktkmi/aktkmi10920/aktkmi10920","ex4/aktkmi/aktkmi10930/aktkmi10930","","","","","","","","","","","","","","","","","","","","","",""
1208,4670,90,0,"ui/icon/061000/061412.tex",0,"Once More unto the Void","ex4/aktkmj/aktkmj10110/aktkmj10110","ex4/aktkmj/aktkmj10120/aktkmj10120","","","","","","","","","","","","","","","","","","","","","",""
1209,4671,90,0,"ui/icon/061000/061412.tex",0,"A Cold Reunion","ex4/aktkmj/aktkmj10210/aktkmj10210","ex4/aktkmj/aktkmj10215/aktkmj10215","ex4/aktkmj/aktkmj10220/aktkmj10220","","","","","","","","","","","","","","","","","","","","",""
1210,4672,90,0,"ui/icon/061000/061412.tex",0,"Kindled Spirit","ex4/aktkmj/aktkmj10310/aktkmj10310","ex4/aktkmj/aktkmj10320/aktkmj10320","","","","","","","","","","","","","","","","","","","","","",""
1211,4673,90,0,"ui/icon/061000/061412.tex",0,"An Unforeseen Bargain","ex4/aktkmj/aktkmj10410/aktkmj10410","ex4/aktkmj/aktkmj10420/aktkmj10420","ex4/aktkmj/aktkmj10430/aktkmj10430","ex4/aktkmj/aktkmj10440/aktkmj10440","ex4/aktkmj/aktkmj10450/aktkmj10450","","","","","","","","","","","","","","","","","","",""
1212,4674,90,0,"ui/icon/061000/061412.tex",0,"King of the Mountain","ex4/dunmid/dunmid5d510/dunmid5d510","ex4/dunmid/dunmid5d520/dunmid5d520","ex4/dunmid/dunmid5d530/dunmid5d530","ex4/aktkmj/aktkmj10510/aktkmj10510","","","","","","","","","","","","","","","","","","","",""
1213,4675,90,0,"ui/icon/061000/061412.tex",0,"A Dragon's Resolve","ex4/aktkmj/aktkmj10610/aktkmj10610","","","","","","","","","","","","","","","","","","","","","","",""
1214,4676,90,0,"ui/icon/061000/061412.tex",0,"Paths Barred","ex4/aktkmj/aktkmj10710/aktkmj10710","ex4/aktkmj/aktkmj10720/aktkmj10720","","","","","","","","","","","","","","","","","","","","","",""
1215,4677,90,0,"ui/icon/061000/061412.tex",0,"Desires Untold","ex4/aktkmj/aktkmj10810/aktkmj10810","ex4/bosrub/bosrub00010/bosrub00010","ex4/bosrub/bosrub00020/bosrub00020","ex4/aktkmj/aktkmj10820/aktkmj10820","ex4/aktkmj/aktkmj10830/aktkmj10830","ex4/aktkmj/aktkmj10840/aktkmj10840","","","","","","","","","","","","","","","","","",""
1216,4678,90,0,"ui/icon/061000/061412.tex",0,"Gods Revel, Lands Tremble","ex4/aktkmj/aktkmj10910/aktkmj10910","ex4/aktkmj/aktkmj10915/aktkmj10915","","","","","","","","","","","","","","","","","","","","","",""
1217,4735,90,0,"ui/icon/061000/061412.tex",0,"Currying Flavor","ex4/aktkmk/aktkmk10110/aktkmk10110","ex4/aktkmk/aktkmk10120/aktkmk10120","","","","","","","","","","","","","","","","","","","","","",""
1218,4736,90,0,"ui/icon/061000/061412.tex",0,"Going Haam","ex4/aktkmk/aktkmk10210/aktkmk10210","ex4/aktkmk/aktkmk10220/aktkmk10220","ex4/aktkmk/aktkmk10230/aktkmk10230","","","","","","","","","","","","","","","","","","","","",""
1219,4737,90,0,"ui/icon/061000/061412.tex",0,"Like Fear to Flame","","","","","","","","","","","","","","","","","","","","","","","",""
1220,4738,90,0,"ui/icon/061000/061412.tex",0,"The Fallen Empire","ex4/aktkmk/aktkmk10410/aktkmk10410","","","","","","","","","","","","","","","","","","","","","","",""
1221,4739,90,0,"ui/icon/061000/061412.tex",0,"Bonds of Trust","ex4/aktkmk/aktkmk10510/aktkmk10510","ex4/aktkmk/aktkmk10520/aktkmk10520","ex4/aktkmk/aktkmk10530/aktkmk10530","ex4/aktkmk/aktkmk10540/aktkmk10540","","","","","","","","","","","","","","","","","","","",""
1222,4740,90,0,"ui/icon/061000/061412.tex",0,"Lunar Rendezvous","ex4/aktkmk/aktkmk10610/aktkmk10610","ex4/aktkmk/aktkmk10620/aktkmk10620","ex4/aktkmk/aktkmk10630/aktkmk10630","ex4/aktkmk/aktkmk10640/aktkmk10640","","","","","","","","","","","","","","","","","","","",""
1223,4741,90,0,"ui/icon/061000/061412.tex",0,"The Red Side of the Moon","ex4/aktkmk/aktkmk10710/aktkmk10710","ex4/aktkmk/aktkmk10720/aktkmk10720","ex4/aktkmk/aktkmk10730/aktkmk10730","ex4/aktkmk/aktkmk10740/aktkmk10740","ex4/aktkmk/aktkmk10750/aktkmk10750","","","","","","","","","","","","","","","","","","",""
1224,4742,90,0,"ui/icon/061000/061412.tex",0,"Abyssal Dark","ex4/aktkmk/aktkmk10810/aktkmk10810","ex4/aktkmk/aktkmk10820/aktkmk10820","ex4/aktkmk/aktkmk10830/aktkmk10830","ex4/bosgol/bosgol00010/bosgol00010","ex4/bosgol/bosgol00020/bosgol00020","ex4/aktkmk/aktkmk10840/aktkmk10840","","","","","","","","","","","","","","","","","",""
1225,4743,90,0,"ui/icon/061000/061412.tex",0,"The Dark Throne","ex4/aktkmk/aktkmk10910/aktkmk10910","ex4/aktkmk/aktkmk10920/aktkmk10920","","","","","","","","","","","","","","","","","","","","","",""
1226,4744,90,0,"ui/icon/061000/061412.tex",0,"Seeking the Light","ex4/aktkml/aktkml10110/aktkml10110","ex4/aktkml/aktkml10120/aktkml10120","","","","","","","","","","","","","","","","","","","","","",""
1227,4745,90,0,"ui/icon/061000/061412.tex",0,"Appealing to the Masses","ex4/aktkml/aktkml10210/aktkml10210","","","","","","","","","","","","","","","","","","","","","","",""
1228,4746,90,0,"ui/icon/061000/061412.tex",0,"In Defiance of Fate","ex4/aktkml/aktkml10310/aktkml10310","ex4/aktkml/aktkml10320/aktkml10320","ex4/aktkml/aktkml10330/aktkml10330","","","","","","","","","","","","","","","","","","","","",""
1229,4747,90,0,"ui/icon/061000/061412.tex",0,"Back to Action","ex4/aktkml/aktkml10410/aktkml10410","ex4/aktkml/aktkml10420/aktkml10420","ex4/aktkml/aktkml10430/aktkml10430","ex4/aktkml/aktkml10440/aktkml10440","","","","","","","","","","","","","","","","","","","",""
1230,4748,90,0,"ui/icon/061000/061412.tex",0,"Down in the Dark","ex4/dunzon/dunzon5d210/dunzon5d210","ex4/dunzon/dunzon5d220/dunzon5d220","ex4/dunzon/dunzon5d230/dunzon5d230","ex4/aktkml/aktkml10510/aktkml10510","ex4/aktkml/aktkml10520/aktkml10520","ex4/aktkml/aktkml10530/aktkml10530","ex4/boszer/boszer00010/boszer00010","ex4/boszer/boszer00020/boszer00020","ex4/aktkml/aktkml10540/aktkml10540","ex4/aktkml/aktkml10550/aktkml10550","ex4/aktkml/aktkml10560/aktkml10560","","","","","","","","","","","","",""
1231,4749,90,0,"ui/icon/061000/061412.tex",0,"Reunited at Last","ex4/aktkml/aktkml10610/aktkml10610","ex4/aktkml/aktkml10620/aktkml10620","","","","","","","","","","","","","","","","","","","","","",""
1232,4750,90,0,"ui/icon/061000/061412.tex",0,"Growing Light","ex4/aktkml/aktkml10710/aktkml10710","ex4/aktkml/aktkml10720/aktkml10720","ex4/aktkml/aktkml10730/aktkml10730","ex4/aktkml/aktkml10740/aktkml10740","","","","","","","","","","","","","","","","","","","",""
1233,4751,90,0,"ui/icon/061000/061412.tex",0,"When One Door Closes...","ex4/aktkmm/aktkmm10110/aktkmm10110","","","","","","","","","","","","","","","","","","","","","","",""
1234,4752,90,0,"ui/icon/061000/061412.tex",0,"The Game Is Afoot","ex4/aktkmm/aktkmm10210/aktkmm10210","ex4/aktkmm/aktkmm10220/aktkmm10220","ex4/aktkmm/aktkmm10230/aktkmm10230","ex4/aktkmm/aktkmm10240/aktkmm10240","","","","","","","","","","","","","","","","","","","",""
1235,4753,90,0,"ui/icon/061000/061412.tex",0,"The Coming Dawn","ex4/aktkmm/aktkmm10310/aktkmm10310","ex4/aktkmm/aktkmm10320/aktkmm10320","ex4/aktkmm/aktkmm10330/aktkmm10330","ex4/aktkmm/aktkmm10340/aktkmm10340","ex4/aktkmm/aktkmm10350/aktkmm10350","","","","","","","","","","","","","","","","","","",""
1236,4860,90,0,"ui/icon/061000/061412.tex",0,"A New World to Explore","ex5/kinact/kinact01010/kinact01010","ex5/kinact/kinact01020/kinact01020","ex5/kinact/kinact01030/kinact01030","ex5/kinact/kinact01040/kinact01040","ex5/kinact/kinact01050/kinact01050","","","","","","","","","","","","","","","","","","",""
1237,4861,90,0,"ui/icon/061000/061412.tex",0,"The Nation of Tuliyollal","","","","","","","","","","","","","","","","","","","","","","","",""
1238,4862,90,0,"ui/icon/061000/061412.tex",0,"A City of Stairs","","","","","","","","","","","","","","","","","","","","","","","",""
1239,4863,90,0,"ui/icon/061000/061412.tex",0,"A Saga in Stone","ex5/kinact/kinact01060/kinact01060","","","","","","","","","","","","","","","","","","","","","","",""
1240,4864,90,0,"ui/icon/061000/061412.tex",0,"The Rite of Succession","ex5/kinact/kinact01070/kinact01070","ex5/kinact/kinact01080/kinact01080","ex5/kinact/kinact01090/kinact01090","","","","","","","","","","","","","","","","","","","","",""
1241,4865,90,0,"ui/icon/061000/061412.tex",0,"To Kozama'uka","ex5/kinact/kinact01100/kinact01100","","","","","","","","","","","","","","","","","","","","","","",""
1242,4866,90,0,"ui/icon/061000/061412.tex",0,"A Festive People","ex5/kinact/kinact01110/kinact01110","","","","","","","","","","","","","","","","","","","","","","",""
1243,4867,90,0,"ui/icon/061000/061412.tex",0,"The Feat of Reeds","","","","","","","","","","","","","","","","","","","","","","","",""
1244,4868,90,0,"ui/icon/061000/061412.tex",0,"A Well-mannered Shipwright","ex5/kinact/kinact01120/kinact01120","","","","","","","","","","","","","","","","","","","","","","",""
1245,4869,90,0,"ui/icon/061000/061412.tex",0,"The Lifting of Wings","ex5/kinact/kinact01130/kinact01130","","","","","","","","","","","","","","","","","","","","","","",""
1246,4870,90,0,"ui/icon/061000/061412.tex",0,"Knowing the Hanuhanu","ex5/kinact/kinact01140/kinact01140","ex5/kinact/kinact01150/kinact01150","","","","","","","","","","","","","","","","","","","","","",""
1247,4871,90,0,"ui/icon/061000/061412.tex",0,"To Urqopacha","ex5/kinact/kinact01160/kinact01160","","","","","","","","","","","","","","","","","","","","","","",""
1248,4872,90,0,"ui/icon/061000/061412.tex",0,"Traders of Happiness","ex5/kinact/kinact01170/kinact01170","","","","","","","","","","","","","","","","","","","","","","",""
1249,4873,90,0,"ui/icon/061000/061412.tex",0,"The Feat of Gold","","","","","","","","","","","","","","","","","","","","","","","",""
1250,4874,90,0,"ui/icon/061000/061412.tex",0,"Mablu's Dream","","","","","","","","","","","","","","","","","","","","","","","",""
1251,4875,90,0,"ui/icon/061000/061412.tex",0,"A Premium Deal","","","","","","","","","","","","","","","","","","","","","","","",""
1252,4876,90,0,"ui/icon/061000/061412.tex",0,"Wuk Lamat in the Saddle","ex5/kinact/kinact01180/kinact01180","ex5/kinact/kinact01190/kinact01190","","","","","","","","","","","","","","","","","","","","","",""
1253,4877,90,0,"ui/icon/061000/061412.tex",0,"Knowing the Pelupelu","ex5/kinact/kinact01200/kinact01200","","","","","","","","","","","","","","","","","","","","","","",""
1254,4878,91,0,"ui/icon/061000/061412.tex",0,"The Success of Others","","","","","","","","","","","","","","","","","","","","","","","",""
1255,4879,91,0,"ui/icon/061000/061412.tex",0,"For All Turali","ex5/kinact/kinact01210/kinact01210","ex5/kinact/kinact01220/kinact01220","ex5/kinact/kinact01230/kinact01230","ex5/kinact/kinact01240/kinact01240","ex5/kinact/kinact01250/kinact01250","","","","","","","","","","","","","","","","","","",""
1256,4880,92,0,"ui/icon/061000/061412.tex",0,"A Leaking Workpot","","","","","","","","","","","","","","","","","","","","","","","",""
1257,4881,92,0,"ui/icon/061000/061412.tex",0,"Lending a Helphand","ex5/kinact/kinact02010/kinact02010","","","","","","","","","","","","","","","","","","","","","","",""
1258,4882,92,0,"ui/icon/061000/061412.tex",0,"The Feat of Pots","ex5/kinact/kinact02020/kinact02020","","","","","","","","","","","","","","","","","","","","","","",""
1259,4883,92,0,"ui/icon/061000/061412.tex",0,"A Father First","ex5/kinact/kinact02030/kinact02030","ex5/kinact/kinact02040/kinact02040","","","","","","","","","","","","","","","","","","","","","",""
1260,4884,92,0,"ui/icon/061000/061412.tex",0,"The Shape of Peace","ex5/kinact/kinact02050/kinact02050","ex5/kinact/kinact02060/kinact02060","","","","","","","","","","","","","","","","","","","","","",""
1261,4885,92,0,"ui/icon/061000/061412.tex",0,"Lost Promise","","","","","","","","","","","","","","","","","","","","","","","",""
1262,4886,92,0,"ui/icon/061000/061412.tex",0,"A Brother's Duty","ex5/kinact/kinact02070/kinact02070","","","","","","","","","","","","","","","","","","","","","","",""
1263,4887,92,0,"ui/icon/061000/061412.tex",0,"Feeding the River","","","","","","","","","","","","","","","","","","","","","","","",""
1264,4888,92,0,"ui/icon/061000/061412.tex",0,"Sibling Rescue","ex5/kinact/kinact02080/kinact02080","ex5/kinact/kinact02090/kinact02090","","","","","","","","","","","","","","","","","","","","","",""
1265,4889,93,0,"ui/icon/061000/061412.tex",0,"History's Keepers","ex5/kinact/kinact02100/kinact02100","","","","","","","","","","","","","","","","","","","","","","",""
1266,4890,93,0,"ui/icon/061000/061412.tex",0,"The Feat of Proof","","","","","","","","","","","","","","","","","","","","","","","",""
1267,4891,93,0,"ui/icon/061000/061412.tex",0,"The High Luminary","ex5/kinact/kinact02110/kinact02110","ex5/dunykt/dunykt6d210/dunykt6d210","ex5/dunykt/dunykt6d220/dunykt6d220","ex5/dunykt/dunykt6d230/dunykt6d230","ex5/kinact/kinact02120/kinact02120","","","","","","","","","","","","","","","","","","",""
1268,4892,93,0,"ui/icon/061000/061412.tex",0,"An Echo of Madness","ex5/kinact/kinact02130/kinact02130","","","","","","","","","","","","","","","","","","","","","","",""
1269,4893,93,0,"ui/icon/061000/061412.tex",0,"Pointing the Way","","","","","","","","","","","","","","","","","","","","","","","",""
1270,4894,93,0,"ui/icon/061000/061412.tex",0,"The Skyruin","ex5/kinact/kinact02140/kinact02140","ex5/bosval/bosval00010/bosval00010","ex5/bosval/bosval00020/bosval00020","ex5/kinact/kinact02150/kinact02150","","","","","","","","","","","","","","","","","","","",""
1271,4895,93,0,"ui/icon/061000/061412.tex",0,"The Feat of Ice","ex5/kinact/kinact02160/kinact02160","","","","","","","","","","","","","","","","","","","","","","",""
1272,4896,93,0,"ui/icon/061000/061412.tex",0,"The Promise of Peace","ex5/kinact/kinact02170/kinact02170","ex5/kinact/kinact02180/kinact02180","ex5/kinact/kinact02190/kinact02190","","","","","","","","","","","","","","","","","","","","",""
1273,4897,94,0,"ui/icon/061000/061412.tex",0,"The Leap to Yak T'el","ex5/kinact/kinact03010/kinact03010","","","","","","","","","","","","","","","","","","","","","","",""
1274,4898,94,0,"ui/icon/061000/061412.tex",0,"Village of the Hunt","ex5/kinact/kinact03020/kinact03020","","","","","","","","","","","","","","","","","","","","","","",""
1275,4899,94,0,"ui/icon/061000/061412.tex",0,"A History of Violence","ex5/kinact/kinact03030/kinact03030","","","","","","","","","","","","","","","","","","","","","","",""
1276,4900,94,0,"ui/icon/061000/061412.tex",0,"The Feat of Repast","ex5/kinact/kinact03040/kinact03040","","","","","","","","","","","","","","","","","","","","","","",""
1277,4901,94,0,"ui/icon/061000/061412.tex",0,"A Father's Grief","","","","","","","","","","","","","","","","","","","","","","","",""
1278,4902,94,0,"ui/icon/061000/061412.tex",0,"Taking a Stand","ex5/kinact/kinact03050/kinact03050","ex5/kinact/kinact03060/kinact03060","ex5/kinact/kinact03070/kinact03070","","","","","","","","","","","","","","","","","","","","",""
1279,4903,94,0,"ui/icon/061000/061412.tex",0,"Into the Traverse","","","","","","","","","","","","","","","","","","","","","","","",""
1280,4904,94,0,"ui/icon/061000/061412.tex",0,"City of Silence","ex5/kinact/kinact03080/kinact03080","","","","","","","","","","","","","","","","","","","","","","",""
1281,4905,94,0,"ui/icon/061000/061412.tex",0,"Blessed Siblings","ex5/kinact/kinact03090/kinact03090","","","","","","","","","","","","","","","","","","","","","","",""
1282,4906,94,0,"ui/icon/061000/061412.tex",0,"Scale of Trust","ex5/kinact/kinact03100/kinact03100","","","","","","","","","","","","","","","","","","","","","","",""
1283,4907,95,0,"ui/icon/061000/061412.tex",0,"Mamook Speaks","","","","","","","","","","","","","","","","","","","","","","","",""
1284,4908,95,0,"ui/icon/061000/061412.tex",0,"The Feat of the Brotherhood","ex5/kinact/kinact03110/kinact03110","ex5/kinact/kinact03120/kinact03120","ex5/kinact/kinact03130/kinact03130","","","","","","","","","","","","","","","","","","","","",""
1285,4909,95,0,"ui/icon/061000/061412.tex",0,"Road to the Golden City","ex5/kinact/kinact03150/kinact03150","","","","","","","","","","","","","","","","","","","","","","",""
1286,4910,95,0,"ui/icon/061000/061412.tex",0,"Dawn of a New Tomorrow","ex5/kinact/kinact03160/kinact03160","ex5/kinact/kinact03170/kinact03170","ex5/kinact/kinact03180/kinact03180","","","","","","","","","","","","","","","","","","","","",""
1287,4911,95,0,"ui/icon/061000/061412.tex",0,"Ever Greater, Ever Brighter","ex5/kinact/kinact03190/kinact03190","ex5/kinact/kinact03200/kinact03200","","","","","","","","","","","","","","","","","","","","","",""
1288,4912,95,0,"ui/icon/061000/061412.tex",0,"The Long Road to Xak Tural","ex5/kinact/kinact04010/kinact04010","ex5/kinact/kinact04020/kinact04020","ex5/kinact/kinact04030/kinact04030","","","","","","","","","","","","","","","","","","","","",""
1289,4913,95,0,"ui/icon/061000/061412.tex",0,"Saddled Up","ex5/kinact/kinact04040/kinact04040","","","","","","","","","","","","","","","","","","","","","","",""
1290,4914,95,0,"ui/icon/061000/061412.tex",0,"Braced for Trouble","","","","","","","","","","","","","","","","","","","","","","","",""
1291,4915,95,0,"ui/icon/061000/061412.tex",0,"Blowing Smoke","ex5/kinact/kinact04050/kinact04050","","","","","","","","","","","","","","","","","","","","","","",""
1292,4916,95,0,"ui/icon/061000/061412.tex",0,"Law of the Land","ex5/kinact/kinact04060/kinact04060","","","","","","","","","","","","","","","","","","","","","","",""
1293,4917,95,0,"ui/icon/061000/061412.tex",0,"On Track","ex5/kinact/kinact04070/kinact04070","","","","","","","","","","","","","","","","","","","","","","",""
1294,4918,96,0,"ui/icon/061000/061412.tex",0,"One with Nature","","","","","","","","","","","","","","","","","","","","","","","",""
1295,4919,96,0,"ui/icon/061000/061412.tex",0,"And the Land Would Tremble","ex5/kinact/kinact04080/kinact04080","ex5/kinact/kinact04090/kinact04090","ex5/kinact/kinact04100/kinact04100","","","","","","","","","","","","","","","","","","","","",""
1296,4920,96,0,"ui/icon/061000/061412.tex",0,"No Time for Tears","ex5/kinact/kinact04110/kinact04110","ex5/kinact/kinact04120/kinact04120","","","","","","","","","","","","","","","","","","","","","",""
1297,4921,96,0,"ui/icon/061000/061412.tex",0,"Pick up the Pieces","ex5/kinact/kinact04130/kinact04130","ex5/kinact/kinact04140/kinact04140","ex5/kinact/kinact04150/kinact04150","","","","","","","","","","","","","","","","","","","","",""
1298,4922,96,0,"ui/icon/061000/061412.tex",0,"Together as One","ex5/kinact/kinact04160/kinact04160","","","","","","","","","","","","","","","","","","","","","","",""
1299,4923,96,0,"ui/icon/061000/061412.tex",0,"In Yyasulani's Shadow","ex5/kinact/kinact04170/kinact04170","","","","","","","","","","","","","","","","","","","","","","",""
1300,4924,96,0,"ui/icon/061000/061412.tex",0,"Putting Plans into Locomotion","","","","","","","","","","","","","","","","","","","","","","","",""
1301,4925,96,0,"ui/icon/061000/061412.tex",0,"A Hot Commodity","ex5/kinact/kinact04180/kinact04180","","","","","","","","","","","","","","","","","","","","","","",""
