key,0,1,2,3
496,"Great Serpent of Ringa",14,"Exclusive Extras",93
497,"Chicken Head",1,"Seasonal Gear 1",23
498,"Chicken Suit",2,"Seasonal Gear 1",23
499,"Heavensturn Domaru",1,"Seasonal Gear 4",54
500,"Heavensturn Kote",2,"Seasonal Gear 4",54
501,"Heavensturn Haidate",3,"Seasonal Gear 4",54
502,"Heavensturn Sune-ate",4,"Seasonal Gear 4",54
503,"Little Lady's Crown",1,"Seasonal Gear 1",18
504,"Clown's Hat",1,"Seasonal Gear 3",41
505,"Clown's Top",2,"Seasonal Gear 3",41
506,"Clown's Shortgloves",3,"Seasonal Gear 3",41
507,"Clown's Bottoms",4,"Seasonal Gear 3",41
508,"Clown's Boots",5,"Seasonal Gear 3",41
509,"Death Scythe",1,"Exclusive Extras",88
510,"Migratory Plume",4,"Achievements",78
511,"Summer Sunset Bandana",1,"Seasonal Gear 2",34
512,"Summer Sunset Beach Cover-up",2,"Seasonal Gear 2",34
513,"Summer Sunset Wrist Torques",3,"Seasonal Gear 2",34
514,"Summer Sunset Bottoms",4,"Seasonal Gear 2",34
515,"Summer Sunset Sandals",5,"Seasonal Gear 2",34
516,"Valentione Emissary's Hat",1,"Seasonal Gear 4",61
517,"Valentione Emissary's Jacket",2,"Seasonal Gear 4",61
518,"Valentione Emissary's Bottoms",3,"Seasonal Gear 4",61
519,"Valentione Emissary's Boots",4,"Seasonal Gear 4",61
520,"Valentione Emissary's Dress Hat",5,"Seasonal Gear 4",61
521,"Valentione Emissary's Ruffled Dress",6,"Seasonal Gear 4",61
522,"Valentione Emissary's Culottes",7,"Seasonal Gear 4",61
523,"Valentione Emissary's Dress Boots",8,"Seasonal Gear 4",61
524,"Tonberry Head",1,"Seasonal Gear 1",24
525,"Tonberry Body",2,"Seasonal Gear 1",24
526,"Tonberry Hands",3,"Seasonal Gear 1",24
527,"Tonberry Culottes",4,"Seasonal Gear 1",24
528,"Tonberry Boots",5,"Seasonal Gear 1",24
529,"Wake Doctor's Mask",1,"Seasonal Gear 3",42
530,"Wake Doctor's White Coat",2,"Seasonal Gear 3",42
531,"Wake Doctor's Rubber Gloves",3,"Seasonal Gear 3",42
532,"Wake Doctor's Bottoms",4,"Seasonal Gear 3",42
533,"Wake Doctor's Shoes",5,"Seasonal Gear 3",42
534,"Phoenix Riser Helmet",1,"Seasonal Gear 2",35
535,"Phoenix Riser Suit",2,"Seasonal Gear 2",35
536,"Unorthodox Saint's Cap",1,"Seasonal Gear 4",67
537,"Unorthodox Saint's Halfrobe",2,"Seasonal Gear 4",67
538,"Unorthodox Saint's Gloves",3,"Seasonal Gear 4",67
539,"Unorthodox Saint's Bottoms",4,"Seasonal Gear 4",67
540,"Unorthodox Saint's Longboots",5,"Seasonal Gear 4",67
541,"Scion Chronocler's Cowl",1,"Costumes",99
542,"Scion Chronocler's Ringbands",2,"Costumes",99
543,"Scion Chronocler's Tights",3,"Costumes",99
544,"Scion Chronocler's Caligae",4,"Costumes",99
545,"Far Eastern Matriarch's Sun Hat",4,"Fashions",161
546,"Far Eastern Matriarch's Dress",5,"Fashions",161
547,"Far Eastern Matriarch's Boots",6,"Fashions",161
548,"Far Eastern Patriarch's Hat",1,"Fashions",161
549,"Far Eastern Patriarch's Tunic",2,"Fashions",161
550,"Far Eastern Patriarch's Longboots",3,"Fashions",161
551,"Yellow-pommed Moogle Cap",1,"Mascots",142
552,"Ruby Carbuncle Slippers",3,"Mascots",143
553,"Topaz Carbuncle Slippers",2,"Mascots",143
554,"Emerald Carbuncle Slippers",1,"Mascots",143
555,"Replica Manderville Earrings",2,"Fashions",116
556,"Metian Vest",1,"Seasonal Gear 5",71
557,"Metian Gauntlets",2,"Seasonal Gear 5",71
558,"Metian Chausses",3,"Seasonal Gear 5",71
559,"Metian Sollerets",4,"Seasonal Gear 5",71
560,"Gentlebean Knit Cap",3,"Seasonal Gear 5",74
561,"Gentlebean Parka",4,"Seasonal Gear 5",74
562,"Gentlebean Bottoms",5,"Seasonal Gear 5",74
563,"Gentlebean Shoes",6,"Seasonal Gear 5",74
564,"Matte Winner's Crown",1,"Seasonal Gear 5",74
565,"Imp Head",1,"Seasonal Gear 1",25
566,"Imp Suit",2,"Seasonal Gear 1",25
567,"Scion Conjurer's Dalmatica",1,"Costumes",98
568,"Scion Conjurer's Chausses",2,"Costumes",98
569,"Scion Conjurer's Pattens",3,"Costumes",98
570,"Scion Thief's Tunic",1,"Costumes",97
571,"Scion Thief's Halfgloves",2,"Costumes",97
572,"Scion Thief's Gaskins",3,"Costumes",97
573,"Scion Thief's Armored Caligae",4,"Costumes",97
574,"Scion Thaumaturge's Monocle",1,"Costumes",100
575,"Scion Thaumaturge's Robe",2,"Costumes",100
576,"Scion Thaumaturge's Gauntlets",3,"Costumes",100
577,"Scion Thaumaturge's Gaskins",4,"Costumes",100
578,"Scion Thaumaturge's Moccasins",5,"Costumes",100
579,"Scion Striker's Visor",1,"Costumes",101
580,"Scion Striker's Attire",2,"Costumes",101
581,"Antecedent's Attire",1,"Costumes",96
582,"Ironworks Engineer's Goggles",1,"Costumes",105
583,"Ironworks Engineer's Doublet",2,"Costumes",105
584,"Ironworks Engineer's Gloves",3,"Costumes",105
585,"Ironworks Engineer's Slops",4,"Costumes",105
586,"Ironworks Engineer's Boots",5,"Costumes",105
587,"Head Engineer's Goggles",1,"Costumes",106
588,"Head Engineer's Attire",2,"Costumes",106
589,"Scion Healer's Robe",4,"Costumes",98
590,"Scion Healer's Halftights",5,"Costumes",98
591,"Scion Healer's Highboots",6,"Costumes",98
592,"Scion Rogue's Jacket",5,"Costumes",97
593,"Scion Rogue's Armguards",6,"Costumes",97
594,"Scion Rogue's Gaskins",7,"Costumes",97
595,"Scion Rogue's Boots",8,"Costumes",97
596,"Scion Liberator's Jacket",3,"Costumes",101
597,"Scion Liberator's Fingerless Gloves",4,"Costumes",101
598,"Scion Liberator's Pantalettes",5,"Costumes",101
599,"Scion Liberator's Sabatons",6,"Costumes",101
600,"Scion Liberator's Earrings",7,"Costumes",101
601,"Doman Liege's Dogi",1,"Costumes",110
602,"Doman Liege's Kote",2,"Costumes",110
603,"Doman Liege's Kyakui",3,"Costumes",110
604,"Doman Liege's Kyahan",4,"Costumes",110
605,"Leal Samurai's Kasa",1,"Costumes",111
606,"Leal Samurai's Dogi",2,"Costumes",111
607,"Leal Samurai's Tekko",3,"Costumes",111
608,"Leal Samurai's Tsutsu-hakama",4,"Costumes",111
609,"Leal Samurai's Geta",5,"Costumes",111
610,"Ward Knight's Armor",14,"Costumes",107
611,"Ward Knight's Gauntlets",15,"Costumes",107
612,"Ward Knight's Trousers",16,"Costumes",107
613,"Ward Knight's Sabatons",17,"Costumes",107
614,"Ward Mage's Robe",18,"Costumes",107
615,"Ward Mage's Dress Gloves",19,"Costumes",107
616,"Ward Mage's Trousers",20,"Costumes",107
617,"Ward Mage's Sabatons",21,"Costumes",107
618,"Lord Commander's Coat",1,"Costumes",108
619,"Lord Commander's Gloves",2,"Costumes",108
620,"Blackbosom Hat",7,"Costumes",104
621,"Blackbosom Dress",8,"Costumes",104
622,"Blackbosom Dress Gloves",9,"Costumes",104
623,"Blackbosom Boots",10,"Costumes",104
624,"Cracked Manderville Monocle",1,"Costumes",103
625,"Torn Manderville Coatee",2,"Costumes",103
626,"Singed Manderville Gloves",3,"Costumes",103
627,"Stained Manderville Bottoms",4,"Costumes",103
628,"Scuffed Manderville Gaiters",5,"Costumes",103
629,"Gown of Light",2,"Costumes",96
630,"Skirt of Light",3,"Costumes",96
631,"Scion Hearer's Hood",1,"Costumes",102
632,"Scion Hearer's Coat",2,"Costumes",102
633,"Scion Hearer's Shoes",3,"Costumes",102
634,"Majestic Dress",1,"Costumes",112
635,"Majestic Wristdresses",2,"Costumes",112
636,"Majestic Boots",3,"Costumes",112
637,"Scion Sorceress's Headdress",8,"Costumes",98
638,"Scion Sorceress's Robe",9,"Costumes",98
639,"Scion Sorceress's Shadowtalons",10,"Costumes",98
640,"Scion Sorceress's High Boots",11,"Costumes",98
641,"Sharlayan Prodigy's Suit",1,"Costumes",95
642,"Brand-new Alphinaud's Attire",2,"Costumes",95
643,"Oracle Top",1,"Costumes",113
644,"Oracle Pantalettes",2,"Costumes",113
645,"Oracle Leggings",3,"Costumes",113
646,"Omega-M Attire",1,"Costumes",115
647,"Omega-M Ear Cuffs",2,"Costumes",115
648,"Omega-F Attire",3,"Costumes",115
649,"Omega-F Earrings",4,"Costumes",115
650,"Lyse's Leadership Attire",8,"Costumes",101
651,"Gaia's Attire",8,"Costumes",114
652,"Ecliptic Hyposkhesphyra",6,"Costumes",114
653,"Umbral Hyposkhesphyra",7,"Costumes",114
654,"Stygian Hyposkhesphyra",5,"Costumes",114
655,"Stark Hyposkhesphyra",4,"Costumes",114
656,"Shadow Hyposkhesphyra",3,"Costumes",114
657,"Black Hyposkhesphyra",2,"Costumes",114
658,"Obscure Hyposkhesphyra",1,"Costumes",114
659,"Brand-new Alisaie's Attire",3,"Costumes",95
660,"Iceheart Robe",1,"Costumes",109
661,"Iceheart Armlets",2,"Costumes",109
662,"Iceheart Bottoms",3,"Costumes",109
663,"Iceheart Thighboots",4,"Costumes",109
664,"Radiance",1,"Costumes",107
665,"Ultimum",2,"Costumes",107
666,"Ward Knight's Shield",3,"Costumes",107
667,"Greycloud",4,"Costumes",107
668,"Bloody Anne",5,"Costumes",107
669,"Stampede",6,"Costumes",107
670,"Shattered Heart",7,"Costumes",107
671,"Winter",8,"Costumes",107
672,"Hordebane",9,"Costumes",107
673,"The Destroyer's Stead",10,"Costumes",107
674,"Widowbreaker",11,"Costumes",107
675,"Imagination",12,"Costumes",107
676,"Worm of the Dell",13,"Costumes",107
677,"Blackbosom Grim Reaper",1,"Costumes",104
678,"Blackbosom Soul Reaper",2,"Costumes",104
679,"Blackbosom Fate Reaper",3,"Costumes",104
680,"Blackbosom Void Reaper",4,"Costumes",104
681,"Blackbosom Blood Reaper",5,"Costumes",104
682,"Nightseeker",7,"Costumes",98
683,"Blackbosom Heart Reaper",6,"Costumes",104
684,"Loyal Housemaid's Brim",6,"Fashions",149
685,"Loyal Housemaid's Apron Dress",7,"Fashions",149
686,"Loyal Housemaid's Wristdresses",8,"Fashions",149
687,"Loyal Housemaid's Bloomers",9,"Fashions",149
688,"Loyal Housemaid's Pumps",10,"Fashions",149
689,"Loyal Butler's Monocle",1,"Fashions",149
690,"Loyal Butler's Jacket",2,"Fashions",149
691,"Loyal Butler's Gloves",3,"Fashions",149
692,"Loyal Butler's Slacks",4,"Fashions",149
693,"Loyal Butler's Gaiters",5,"Fashions",149
694,"Exclusive Eastern Journey Circlet",2,"Fashions",147
695,"Exclusive Eastern Journey Jacket",3,"Fashions",147
696,"Exclusive Eastern Journey Armlets",4,"Fashions",147
697,"Exclusive Eastern Journey Bottoms",5,"Fashions",147
698,"Exclusive Eastern Journey Shoes",6,"Fashions",147
699,"Eastern Lady's Togi",4,"Fashions",159
700,"Eastern Lady's Loincloth",5,"Fashions",159
701,"Eastern Lady's Crakows",6,"Fashions",159
702,"Eastern Lord's Togi",1,"Fashions",159
703,"Eastern Lord's Trousers",2,"Fashions",159
704,"Eastern Lord's Crakows",3,"Fashions",159
705,"Fuga Haori",1,"Fashions",145
706,"Fuga Hakama",2,"Fashions",145
707,"Far Eastern Noble's Mortarboard",1,"Fashions",160
708,"Far Eastern Noble's Robe",2,"Fashions",160
709,"Far Eastern Noble's Armlets",3,"Fashions",160
710,"Far Eastern Noble's Petticoat",4,"Fashions",160
711,"Far Eastern Noble's Sandals",5,"Fashions",160
712,"Far Eastern Gentleman's Hat",1,"Fashions",162
713,"Far Eastern Gentleman's Robe",2,"Fashions",162
714,"Far Eastern Gentleman's Haidate",3,"Fashions",162
715,"Far Eastern Gentleman's Boots",4,"Fashions",162
716,"Far Eastern Beauty's Hairpin",5,"Fashions",162
717,"Far Eastern Beauty's Robe",6,"Fashions",162
718,"Far Eastern Beauty's Koshita",7,"Fashions",162
719,"Far Eastern Beauty's Boots",8,"Fashions",162
720,"Star of the Nezha Lord",1,"Fashions",148
721,"Nezha Lord's Togi",2,"Fashions",148
722,"Nezha Lord's Gloves",3,"Fashions",148
723,"Nezha Lord's Slops",4,"Fashions",148
724,"Nezha Lord's Boots",5,"Fashions",148
725,"Star of the Nezha Lady",6,"Fashions",148
726,"Nezha Lady's Togi",7,"Fashions",148
727,"Nezha Lady's Gloves",8,"Fashions",148
728,"Nezha Lady's Slops",9,"Fashions",148
729,"Nezha Lady's Kneeboots",10,"Fashions",148
730,"Angelic Circlet",1,"Fashions",146
731,"Angelic Wings",2,"Fashions",146
732,"Angelic Chaplets",3,"Fashions",146
733,"Angelic Slops",4,"Fashions",146
734,"Angelic Thighboots",5,"Fashions",146
735,"Demonic Horns",6,"Fashions",146
736,"Demonic Wings",7,"Fashions",146
737,"Demonic Gloves",8,"Fashions",146
738,"Demonic Slops",9,"Fashions",146
739,"Demonic Thighboots",10,"Fashions",146
740,"Faerie Tale Prince's Circlet",1,"Fashions",150
741,"Faerie Tale Prince's Vest",2,"Fashions",150
742,"Faerie Tale Prince's Gloves",3,"Fashions",150
743,"Faerie Tale Prince's Slops",4,"Fashions",150
744,"Faerie Tale Prince's Boots",5,"Fashions",150
745,"Faerie Tale Princess's Tiara",6,"Fashions",150
746,"Faerie Tale Princess's Dress",7,"Fashions",150
747,"Faerie Tale Princess's Gloves",8,"Fashions",150
748,"Faerie Tale Princess's Long Skirt",9,"Fashions",150
749,"Faerie Tale Princess's Heels",10,"Fashions",150
750,"Far Eastern Schoolgirl's Hair Ribbon",4,"Fashions",165
751,"Far Eastern Schoolgirl's Hakama",5,"Fashions",165
752,"Far Eastern Schoolgirl's Boots",6,"Fashions",165
753,"Far Eastern Schoolboy's Hat",1,"Fashions",165
754,"Far Eastern Schoolboy's Hakama",2,"Fashions",165
755,"Far Eastern Schoolboy's Zori",3,"Fashions",165
756,"Mun'gaek Hat",1,"Fashions",151
757,"Mun'gaek Uibok",2,"Fashions",151
758,"Mun'gaek Cuffs",3,"Fashions",151
759,"Mun'gaek Trousers",4,"Fashions",151
760,"Mun'gaek Boots",5,"Fashions",151
761,"Eastern Socialite's Hat",6,"Fashions",151
762,"Eastern Socialite's Cheongsam",7,"Fashions",151
763,"Eastern Socialite's Gloves",8,"Fashions",151
764,"Eastern Socialite's Skirt",9,"Fashions",151
765,"Eastern Socialite's Boots",10,"Fashions",151
766,"Far Eastern Officer's Hat",1,"Fashions",164
767,"Far Eastern Officer's Robe",2,"Fashions",164
768,"Far Eastern Officer's Armband",3,"Fashions",164
769,"Far Eastern Officer's Bottoms",4,"Fashions",164
770,"Far Eastern Officer's Boots",5,"Fashions",164
771,"Far Eastern Maiden's Hat",6,"Fashions",164
772,"Far Eastern Maiden's Tunic",7,"Fashions",164
773,"Far Eastern Maiden's Armband",8,"Fashions",164
774,"Far Eastern Maiden's Bottoms",9,"Fashions",164
775,"Far Eastern Maiden's Boots",10,"Fashions",164
776,"Mheg Deaca Circlet",1,"Fashions",153
777,"Mheg Deaca Robe",2,"Fashions",153
778,"Mheg Deaca Bottoms",3,"Fashions",153
779,"Mheg Deaca Boots",4,"Fashions",153
780,"Peacock Hat",1,"Fashions",152
781,"Peacock Robe",2,"Fashions",152
782,"Peacock Gloves",3,"Fashions",152
783,"Peacock Skirt",4,"Fashions",152
784,"Peacock Shoes",5,"Fashions",152
785,"Dirndl's Hat",6,"Fashions",154
786,"Dirndl's Bodice",7,"Fashions",154
787,"Dirndl's Wrist Torque",8,"Fashions",154
788,"Dirndl's Long Skirt",9,"Fashions",154
789,"Dirndl's Pumps",10,"Fashions",154
790,"Bergsteiger's Hat",1,"Fashions",154
791,"Bergsteiger's Jacket",2,"Fashions",154
792,"Bergsteiger's Halfgloves",3,"Fashions",154
793,"Bergsteiger's Halfslops",4,"Fashions",154
794,"Bergsteiger's Boots",5,"Fashions",154
795,"Collegiate Blazer (Tie)",1,"Fashions",155
796,"Collegiate Slacks",2,"Fashions",155
797,"Collegiate Shoes (Short Socks)",3,"Fashions",155
798,"Collegiate Blazer (Bow)",4,"Fashions",155
799,"Collegiate Skirt",5,"Fashions",155
800,"Collegiate Shoes (Tall Socks)",6,"Fashions",155
801,"Eastern Lord Errant's Hat",1,"Fashions",166
802,"Eastern Lord Errant's Jacket",2,"Fashions",166
803,"Eastern Lord Errant's Wristbands",3,"Fashions",166
804,"Eastern Lord Errant's Trousers",4,"Fashions",166
805,"Eastern Lord Errant's Shoes",5,"Fashions",166
806,"Eastern Lady Errant's Hat",6,"Fashions",166
807,"Eastern Lady Errant's Coat",7,"Fashions",166
808,"Eastern Lady Errant's Gloves",8,"Fashions",166
809,"Eastern Lady Errant's Skirt",9,"Fashions",166
810,"Eastern Lady Errant's Boots",10,"Fashions",166
811,"Resshi Hachigane",1,"Fashions",156
812,"Resshi Haori",2,"Fashions",156
813,"Resshi Tsutsu-hakama",3,"Fashions",156
814,"Resshi Zori",4,"Fashions",156
815,"Street Cap",1,"Fashions",157
816,"Street Top",2,"Fashions",157
817,"Street Handwear",4,"Fashions",157
818,"Street Cargo Trousers",5,"Fashions",157
819,"Street High-top Shoes",6,"Fashions",157
820,"Street Jacket",3,"Fashions",157
821,"Far Northern Headpiece",11,"Fashions",154
822,"Far Northern Tunic",12,"Fashions",154
823,"Far Northern Felted Gloves",13,"Fashions",154
824,"Far Northern Bottoms",14,"Fashions",154
825,"Far Northern Boots",15,"Fashions",154
826,"Educand's Cap",7,"Fashions",155
827,"Educand's Jacket",8,"Fashions",155
828,"Educand's Slacks",9,"Fashions",155
829,"Educand's Shoes",10,"Fashions",155
830,"Educand's Sailor Top",11,"Fashions",155
831,"Educand's Sailor Skirt",12,"Fashions",155
832,"Educand's Loafers",13,"Fashions",155
833,"Seigneur's Beret",11,"Fashions",150
834,"Seigneur's Jerkin",12,"Fashions",150
835,"Seigneur's Gloves",13,"Fashions",150
836,"Seigneur's Breeches",14,"Fashions",150
837,"Seigneur's Longboots",15,"Fashions",150
838,"Magitek Ear Guards",1,"Fashions",158
839,"Magitek Jacket",2,"Fashions",158
840,"Magitek Fingerstalls",3,"Fashions",158
841,"Magitek Bottoms",4,"Fashions",158
842,"Magitek Shoes",5,"Fashions",158
843,"Emerald Carbuncle Ears",4,"Mascots",143
844,"Emerald Carbuncle Jacket",5,"Mascots",143
845,"Emerald Carbuncle Boots",6,"Mascots",143
846,"Topaz Carbuncle Ears",7,"Mascots",143
847,"Topaz Carbuncle Jacket",8,"Mascots",143
848,"Topaz Carbuncle Boots",9,"Mascots",143
849,"Ruby Carbuncle Ears",10,"Mascots",143
850,"Ruby Carbuncle Jacket",11,"Mascots",143
851,"Ruby Carbuncle Boots",12,"Mascots",143
852,"Fat Cat Hood",1,"Mascots",144
853,"Fat Cat Loungewear",2,"Mascots",144
854,"Fat Cat Halfslops",3,"Mascots",144
855,"Fat Cat Slippers",4,"Mascots",144
856,"Fat Cat Shorts",5,"Mascots",144
857,"Woodland Warden's Top",5,"Fashions",153
858,"Woodland Warden's Fingerstalls",6,"Fashions",153
859,"Woodland Warden's Breeches",7,"Fashions",153
860,"Woodland Warden's Longboots",9,"Fashions",153
861,"Woodland Warden's Skirt",8,"Fashions",153
862,"Crystarium Prodigy's Top",4,"Costumes",95
863,"Crystarium Prodigy's Fingerless Gloves",5,"Costumes",95
864,"Crystarium Prodigy's Hose",6,"Costumes",95
865,"Crystarium Prodigy's Thighboots",7,"Costumes",95
866,"Far Eastern Performer's Mask",1,"Fashions",167
867,"Far Eastern Performer's Dogi",2,"Fashions",167
868,"Far Eastern Performer's Kyakui",3,"Fashions",167
869,"Far Eastern Performer's Zori",4,"Fashions",167
870,"Sweet Dream Cap",7,"Seasonal Gear 4",62
871,"Sweet Dream Tunic",8,"Seasonal Gear 4",62
872,"Sweet Dream Boots",9,"Seasonal Gear 4",62
873,"Tetsuji Usagi Kabuto",1,"Seasonal Gear 4",44
874,"Black Tetsuji Usagi Kabuto",2,"Seasonal Gear 4",44
875,"Silver Tetsuji Usagi Kabuto",3,"Seasonal Gear 4",44
876,"Exclusive Eastern Journey Battle Staff",1,"Fashions",147
877,"Replica White Ravens",1,"Fashions",116
878,"Glossy Winner's Crown",2,"Seasonal Gear 5",74
879,"Azeyma's Earrings",2,"Exclusive Extras",89
880,"",1,"Fashions",163
881,"",2,"Fashions",163
882,"",3,"Fashions",163
883,"",4,"Fashions",163
884,"",5,"Fashions",163
885,"",6,"Fashions",163
886,"Chocobo Brush",1,"Exclusive Extras",89
887,"Night of Devilry Horns",1,"Seasonal Gear 3",43
888,"Night of Devilry Shirt",2,"Seasonal Gear 3",43
889,"Night of Devilry Fingerless Gloves",3,"Seasonal Gear 3",43
890,"Night of Devilry Trousers",4,"Seasonal Gear 3",43
891,"Night of Devilry Boots",5,"Seasonal Gear 3",43
892,"Dynasty Crown",3,"Achievements",78
893,"セネシャルプリンス・ヘッドセット",1,"Seasonal Gear 1",117
894,"セネシャルプリンス・ジャケット",2,"Seasonal Gear 1",117
895,"セネシャルプリンス・グローブ",3,"Seasonal Gear 1",117
896,"セネシャルプリンス・トラウザー",4,"Seasonal Gear 1",117
897,"セネシャルプリンス・ロングブーツ",5,"Seasonal Gear 1",117
898,"Leisurewear Knit Cap",1,"Fashions",118
899,"Leisurewear High-cut Shirt",2,"Fashions",118
900,"",4,"Fashions",118
901,"Leisurewear Sweatpants",5,"Fashions",118
902,"Leisurewear Shoes",6,"Fashions",118
903,"Leisurewear High-cut Knit Top",3,"Fashions",118
904,"",1,"Fashions",119
905,"",2,"Fashions",119
906,"",4,"Fashions",119
907,"",5,"Fashions",119
908,"",7,"Fashions",119
909,"",3,"Fashions",119
910,"",6,"Fashions",119
911,"",8,"Fashions",119
912,"Ex-arch's Jacket",3,"Costumes",121
913,"Ex-arch's Bracers",4,"Costumes",121
914,"Ex-arch's Halfslops",5,"Costumes",121
915,"Ex-arch's Boots",6,"Costumes",121
916,"Zero's Order Chapeau",2,"Costumes",122
917,"Zero's Order Cuirass",3,"Costumes",122
918,"Zero's Order Flanchard",4,"Costumes",122
919,"Zero's Order Earring",5,"Costumes",122
920,"King of Leonis Mail",1,"Fashions",123
921,"King of Leonis Armguards",2,"Fashions",123
922,"King of Leonis Brais",3,"Fashions",123
923,"King of Leonis Boots",4,"Fashions",123
924,"Queen of Hourne Bliaud",5,"Fashions",123
925,"",6,"Fashions",123
926,"Queen of Hourne Tights",7,"Fashions",123
927,"Queen of Hourne Boots",8,"Fashions",123
928,"Ex-arch's Cane",1,"Costumes",121
929,"Ex-arch's Rod",2,"Costumes",121
930,"Zero's Order Death Scythe",1,"Costumes",122
